"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=1275901,1276000,1273599,1273230,1273231,1273115,1273228,1273222,1273232,1273375,1273226,1273343,1271449,1269583,1270682,1270578,1270674,1270579,1270582,1269113,1270577,1269670,1268643,1269666,1268690,1268646,1268715,1268679,1268645,1268579,1268156,1265278,1265110,1265269,1046166,1265283,1265201,1268154,1267298,1265277,1265293,1023526,1267644,1265196,1023620,1265045,1265599,1265268,1265252,1265571,1023374,1268401,1264964,1265010,1264447,1264678,1264505,1254460,1259847,1265864,1254504,1254471,1259854,1264486,1264512,1264820,1260042,1264970,1264522,1264991,1260136,1254503,1264827,1260040,1265011,1264992,1254467,1260058,1265020,1259994,1264825,1264961,1265007,1264996,1264477,1264962,1264818,1264997,1264524,1264963,1264998,1263897,1263896,1248472,1261891,1262582,1256670,1262031,1261888,1262589",2017/05/04 21:54:21
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"An investigation of the TREC Web track datasets based on the hyperlink analysis algorithm","Yue Liu; Gang Zhang","Software Dept., Chinese Acad. of Sci., Beijing, China","Proceedings of the 2003 International Conference on Machine Learning and Cybernetics (IEEE Cat. No.03EX693)","20040219","2003","1","","464","469 Vol.1","One of the main aims of TREC (text retrieval conference) Web track has been to answer the question if link-based methods are better than keyword-based methods for Web search, but most of the participations including us find that the hyperlink structure cannot improve search effectiveness as some commercial search engine claimed. This paper tries to find the reason by investigating the WT10G, the .GOV dataset, the answer-sets and the TREC evaluation measure. We propose our assumption about the link-based methods and prove its correction in these two datasets. How to get a better result by the link-based methods was found in TREC datasets by some experiments. Some suggestions for the TREC datasets collection and evaluation measure are also given this paper.","","POD:0-7803-7865-2","10.1109/ICMLC.2003.1264522","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1264522","","Algorithm design and analysis;Benchmark testing;Information filtering;Information retrieval;Internet;NIST;Navigation;Search engines;Software algorithms;Web search","Web sites;information retrieval;search engines;text analysis",".GOV dataset;WT10G dataset;Web search;Web track dataset;hyperlink analysis algorithm;keyword-based method;link-based method;search engine;text retrieval conference","","0","","20","","","2-5 Nov. 2003","","IEEE","IEEE Conference Publications"
"Single model face database retrieval by directional corner points","Yongsheng Gao","Sch. of Microelectron. Eng., Griffith Univ., Australia","10th International Multimedia Modelling Conference, 2004. Proceedings.","20040219","2004","","","10","16","This paper presents a new face image retrieval approach using directional corner points (DCPs). Though much work is being done on face similarity matching techniques, little attention is given to the design of face matching scheme suitable for visual retrieval in single model databases where accuracy, robustness to scale and environmental changes, and computational efficiency are three important issues to be concerned. This research demonstrates that the proposed DCP approach provides a new solution, which is both robust to scale and environmental changes, and efficient in computation, for retrieving human faces in single model databases.","","POD:0-7695-2084-7","10.1109/MULMM.2004.1264961","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1264961","","Computational efficiency;Face detection;Head;Humans;Image databases;Image retrieval;Information retrieval;Law enforcement;Robustness;Visual databases","face recognition;image matching;image retrieval;visual databases","database retrieval;directional corner points;face image retrieval;face similarity matching;human face images;image matching;single model face databases;visual retrieval","","0","","11","","","5-7 Jan. 2004","","IEEE","IEEE Conference Publications"
"Implicit concept-based image indexing and retrieval","I. A. Azzam; C. H. C. Leung; J. F. Horwood","Comput. Sci. & Math., Victoria Univ. of Technol., Melbourne, Vic., Australia","10th International Multimedia Modelling Conference, 2004. Proceedings.","20040219","2004","","","354","359","This paper focuses on implicit concept-based image indexing and retrieval (ICIIR), and the development of an improved method for the indexing and retrieval of images. The method involves the development of techniques to enable components of an image to be categorised on the basis of their relative importance with the image. Thus the storage of images involves an implicit, rather than an explicit, indexing scheme. Retrieval of images will then be effected by application of an algorithm based on the categorisation, which will allow relevant images to be identified and retrieved accurately and efficiently.","","POD:0-7695-2084-7","10.1109/MULMM.2004.1265007","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1265007","","Computer science;Content based retrieval;Image databases;Image retrieval;Image storage;Indexing;Information retrieval;Information systems;Multimedia databases;Visual databases","content-based retrieval;database indexing;image retrieval","concept-based indexing;image indexing;image retrieval;implicit indexing","","6","","15","","","5-7 Jan. 2004","","IEEE","IEEE Conference Publications"
"Automatic identification of text genres and their roles in subject-based categorization","Yong-Bae Lee; Sung Hyon Myaeng","Dept. of Comput. Educ., Jeonju Nat. Univ. of Educ., Chonbuk, South Korea","37th Annual Hawaii International Conference on System Sciences, 2004. Proceedings of the","20040226","2004","","","10 pp.","","Genre characterizes text differently than the usual subject or prepositional content that has been the focus of most information retrieval and classification research. We developed a new method for automatic genre classification that is based on statistically selected features obtained from both subject-classified and genre-classified training data. The main idea of the genre classification method is to calculate the weight of a feature for a genre class by using its frequency statistics for subject classifications. Having observed that the deviation formula and discrimination formula using document frequency ratios work as expected, we went on to study the roles of various types of features such as content-bearing words, function words, morphemes, and punctuations marks. In the first part of this paper, we present some of our findings in the roles of the feature types for genre classification, with a brief discussion of the genre-based classification. The genre classes we used are those often found in Web documents: accident reportages, newspaper editorials, personal homepages, product reviews, product specifications, research articles, and Q&A's. The second part of the paper addresses the issue of how text genres help classifying documents based on the subject content of documents. This is a corollary to our original hypothesis that subject classification would help identifying the genre class of a document automatically. Our experimental work shows that while subject classes clearly help improving the genre-based classification, it is not clear whether using the genre class information for documents in the same way helps subject-based classification. However, we found that training a subject classifier with a set of documents belonging to a particular genre class improves subject-based classification.","","POD:0-7695-2056-1","10.1109/HICSS.2004.1265269","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1265269","","Accidents;Computer science education;Content based retrieval;Frequency;Information retrieval;Internet;Search engines;Statistics;Training data","classification;information retrieval;text analysis","Web documents;automatic identification;genre class information;information retrieval;prepositional content;subject classification;subject-based categorization;text genres","","3","","12","","","5-8 Jan. 2004","","IEEE","IEEE Conference Publications"
"An algebraic approach to quantum information theory with applications in quantum cryptography","P. Tuyls","Philips Res. Labs., Eindhoven, Netherlands","Proceedings IEEE International Symposium on Information Theory,","20040226","2002","","","102","","We present an algebraic approach to quantum information theory and its application to quantum cryptography. Therefore, we model the measurement process in terms of an algebraic object: a partition of unity. The POVM associated to such a partition describes the measurement results and the completely positive map associated to it the disturbance of the state. This approach leads to a compact description of quantum cryptography in which general measurements, noisy channels as well as measurement apparatus of the receiver that are out of sync with those of the sender can be described.","","POD:0-7803-7501-7","10.1109/ISIT.2002.1023374","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1023374","","Cryptography;Entropy;Error analysis;Information retrieval;Information theory;Laboratories;Performance evaluation;Physics;Quantum mechanics;Vectors","information theory;quantum cryptography","POVM;algebraic approach;completely positive map;noisy channels;partition of unity;quantum cryptography;quantum information theory","","0","","5","","","2002","","IEEE","IEEE Conference Publications"
"Effects of different Gabor filters parameters on image retrieval by texture","Lianping Chen; Guojun Lu; Dengsheng Zhang","Gippsland Sch. of Comput. & Inf. Technol., Monash Univ., Churchill, Vic., Australia","10th International Multimedia Modelling Conference, 2004. Proceedings.","20040219","2004","","","273","278","Gabor filter is widely used to extract texture features from images for image retrieval. A number of parameters (number of scales and orientations and filter mask size) are used in the Gabor filter. In the reported work so far, these parameters seem to be chosen without proper explanations. In this paper, we investigate the effects of different Gabor filter parameters on texture retrieval.","","POD:0-7695-2084-7","10.1109/MULMM.2004.1264996","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1264996","","Australia;Data mining;Discrete wavelet transforms;Feature extraction;Frequency;Gabor filters;Image retrieval;Information retrieval;Information technology;Wavelet transforms","feature extraction;filtering theory;image retrieval;image texture","Gabor filters;feature extraction;filter parameters;image retrieval;image texture features;image texture retrieval","","29","","16","","","5-7 Jan. 2004","","IEEE","IEEE Conference Publications"
"A Delphi assessment of the Digital Rosetta Stone model","A. R. Heminger; D. M. Kelley","Air Force Inst. of Technol., Hobson Way, OH, USA","37th Annual Hawaii International Conference on System Sciences, 2004. Proceedings of the","20040226","2004","","","10 pp.","","Information that is stored digitally can only be used if it can be retrieved and interpreted. If the methods to retrieve the bitstream are lost, it may be difficult, if not impossible to re-create them. The knowledge to interpret the bitstream is also at risk. The Digital Rosetta Stone (DRS) model was developed as a framework for capturing and maintaining the methods necessary to retrieve and display digital information stored on obsolete media or using obsolete software. However, this conceptual model had not yet been assessed by the community of professionals for its practical efficacy. This study used the Delphi method to explore the DRS with those responsible for maintaining access to digital data. Overall, the Delphi group expressed concerns about the practicality of developing the DRS, but agreed that it is an important concept that should be explored further. If found to be technologically feasible and economically desirable, the DRS could well lead to a long-term solution for recovering information that would otherwise be impossible to recover.","","POD:0-7695-2056-1","10.1109/HICSS.2004.1265277","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1265277","","Accelerated aging;Displays;History;Humans;Information retrieval;Libraries;Printing;Production;Software maintenance;US Government","digital storage;information retrieval","Delphi assessment;digital information;digital rosetta stone model;information recovery;obsolete media;obsolete software","","0","","24","","","5-8 Jan. 2004","","IEEE","IEEE Conference Publications"
"An approach to integrated access for a variety of museum information","A. Yamada; Y. Komachi; F. Adachi; R. Atarashi","ASTEM/RI, Kyoto, Japan","2004 International Symposium on Applications and the Internet Workshops. 2004 Workshops.","20040303","2004","","","268","271","For supporting a variety of museums and satisfying a variety of user requirements to access the museums information, an integrated access scheme is discussed and proposed. The integration is based on a proposed layered framework. Some experiments on a prototype system of museum information access are shown for layer 1 and layer 2 of the framework.","","POD:0-7695-2050-2","10.1109/SAINTW.2004.1268645","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1268645","","Art;Books;Cultural differences;History;Information retrieval;Information systems;Internet;Navigation;Printing;Prototypes","Internet;humanities;information retrieval;user interfaces","information access;layered framework;museums information;prototype system;user requirements","","0","","13","","","26-30 Jan. 2004","","IEEE","IEEE Conference Publications"
"Introducing dependency structure for answer extraction in Chinese QA system","Yi Zhang; Dong-Mo Zhang","Dept. of Comput. Sci. & Eng., Shanghai Jiao Tong Univ., China","Proceedings of the 2003 International Conference on Machine Learning and Cybernetics (IEEE Cat. No.03EX693)","20040219","2003","1","","231","235 Vol.1","This paper presents a novel approach toward high precision answer extraction algorithm for Chinese natural language question answering system. Dependency structure (DS) is introduced to provide more syntactical information. The hybrid approach for constructing DS from statistical parsing result and rule-based headword detection is described. An answer extraction algorithm based on the similarity of dependency structure is proposed. An experimental system for Chinese question answering is implemented. A TREC-like Chinese QA test set is built for evaluation purpose. And the preliminary experimental results show promisingly enhancement on precision.","","POD:0-7803-7865-2","10.1109/ICMLC.2003.1264477","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1264477","","Computer science;Data mining;Humans;Information retrieval;Internet;Microphones;Natural languages;Surface morphology;Testing;Web sites","data mining;feature extraction;interactive systems;knowledge based systems;natural language interfaces;statistical analysis","Chinese natural language question answering system;answer extraction;dependency structure;rule-based headword detection;statistical parsing result;syntactical information","","0","","9","","","2-5 Nov. 2003","","IEEE","IEEE Conference Publications"
"A multimodal database framework for multimedia meeting annotations","H. Bounif; O. Drutskyy; F. Jouanot; S. Spaccapietra","Database Lab., Swiss Fed. Inst. of Technol., Switzerland","10th International Multimedia Modelling Conference, 2004. Proceedings.","20040219","2004","","","17","25","The main objective of this paper is to present a flexible annotation management framework for a multimedia database system, applied to meeting recordings. Presented research and development activities are carried out within the scope of the IM2 project in which annotations play an important role in describing raw data from various points of view and in enhancing the query process. We focus on a database system capable of managing annotations (e.g. text transcriptions, dialog acts, speaker space position, etc.) and keeping links with raw data (audio, video, digital documents). This database provides a schema evolution mechanism and a meta-description layer ensuring flexible and incremental annotation definitions. To enhance this database system, some research works are currently in progress: a predictive methodology for schema evolution and a query technique that deals with fuzzy concepts and ontological commitments. We describe our on-going prototype development, in which we focus on data storage and interactive data access.","","POD:0-7695-2084-7","10.1109/MULMM.2004.1264962","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1264962","","Database systems;Information retrieval;Laboratories;MPEG 7 Standard;Multimedia databases;Relational databases;Speech analysis;Speech recognition;Streaming media;Video recording","interactive systems;multimedia databases;query processing;speech processing;storage management;text analysis","IM2 Swiss national project;annotation management;audio documents;data storage;dialog acts;digital documents;fuzzy concepts;interactive data access;meeting recordings;multimedia data complexity;multimedia database;multimedia meeting annotation;multimodal database;query processing;speaker space position;text transcriptions;video documents","","1","1","15","","","5-7 Jan. 2004","","IEEE","IEEE Conference Publications"
"An agent of data broadcasting based on UCL","Ma Jianguo; Liu Guihua; Xing Ling","Univ. of Electron. Sci. & Technol. of China, Chengdu, China","International Conference on Natural Language Processing and Knowledge Engineering, 2003. Proceedings. 2003","20040322","2003","","","215","220","The UCL (Uniform Content Locator) is one of the key technologies for semantic study in data broadcasting. The relation between UCL and the agent is discussed. Construction of the agent model based on the UCL principle is introduced, and the personalized information agent and construction method of the user profile are put forward.","","POD:0-7803-7902-0","10.1109/NLPKE.2003.1275901","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1275901","","Broadcast technology;Cable TV;Digital video broadcasting;Hybrid fiber coaxial cables;Information resources;Information retrieval;Software standards;Standards organizations;TV broadcasting;World Wide Web","broadcasting;information needs;semantic Web;software agents","UCL;Uniform Content Locator;data broadcasting agent;personalized information agent;user profile","","0","","6","","","26-29 Oct. 2003","","IEEE","IEEE Conference Publications"
"A unified probabilistic framework for Web page scoring systems","M. Diligenti; M. Gori; M. Maggini","Dipt. di Ingegneria dell'Informazione, Universita degli Studi di Siena, Italy","IEEE Transactions on Knowledge and Data Engineering","20040219","2004","16","1","4","16","The definition of efficient page ranking algorithms is becoming an important issue in the design of the query interface of Web search engines. Information flooding is a common experience especially when broad topic queries are issued. Queries containing only one or two keywords usually match a huge number of documents, while users can only afford to visit the first positions of the returned list, which do not necessarily refer to the most appropriate answers. Some successful approaches to page ranking in a hyperlinked environment, like the Web, are based on link analysis. We propose a general probabilistic framework for Web page scoring systems (WPSS), which incorporates and extends many of the relevant models proposed in the literature. In particular, we introduce scoring systems for both generic (horizontal) and focused (vertical) search engines. Whereas horizontal scoring algorithms are only based on the topology of the Web graph, vertical ranking also takes the page contents into account and are the base for focused and user adapted search interfaces. Experimental results are reported to show the properties of some of the proposed scoring systems with special emphasis on vertical search.","1041-4347;10414347","","10.1109/TKDE.2004.1264818","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1264818","","Algorithm design and analysis;Computer Society;Databases;Floods;Helium;Information retrieval;Search engines;Topology;Web pages;Web search","Internet;Web design;human factors;search engines;user interfaces","WPSS;Web graph;Web page scoring systems;Web search engines;adapted search interfaces;broad topic queries;horizontal scoring algorithms;hyperlinked environment;information flooding;page ranking;page ranking algorithms;probabilistic framework;query interface;random walks;unified probabilistic framework;vertical ranking;vertical search","","27","14","23","","","Jan. 2004","","IEEE","IEEE Journals & Magazines"
"Vineyard: a collaborative filtering service platform in distributed environment","T. Oka; H. Morikawa; T. Aoyama","Sch. of Frontier Sci., Tokyo Univ., Japan","2004 International Symposium on Applications and the Internet Workshops. 2004 Workshops.","20040303","2004","","","575","581","As the amount of data shared on the Internet drastically increases, it becomes more important to utilize human feedbacks in retrieving information. While collaborative filtering of information is a promising approach to retrieve useful information, unfortunately there is an obstacle in the current collaborative filtering. Since a single system that serves for every type of object with optimal performance is unlikely, or at least likely to be too complicated as to implementation, it is more practical to use multiple systems each of which is dealing with a specific target. In many collaborative filtering systems, a system for book only deals with books, and another system for movie only deals with movies. The data stored in the former system is not accessible from the latter, and vice versa. This situation brings about inflexibility of collaborative filtering. We claim that this issue can be addressed by realizing multiple collaborative filtering systems on top of a single platform. Since all the profiles are shared on a single platform, they are accessible from all the systems. The filtering accuracy of our approach is identical with a certain kind of collaborative filtering system under a certain condition. We describe a design of collaborative filtering service platform in this paper. Our design of platform is fairly generalized, and it can be realized both in a centralized and peer-to-peer fashion.","","POD:0-7695-2050-2","10.1109/SAINTW.2004.1268690","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1268690","","Books;Collaboration;Feedback;Humans;Information filtering;Information filters;Information retrieval;Internet;Motion pictures;Peer to peer computing","content-based retrieval;distributed databases;groupware;information filters;information retrieval;multimedia databases","Internet;Vineyard;collaborative filtering service platform;distributed environment;filtering accuracy;human feedbacks;information retrieval;multiple collaborative filtering;multiple systems","","1","","10","","","26-30 Jan. 2004","","IEEE","IEEE Conference Publications"
"A geometry-enhanced color histogram","Shih-Hsuan Yang; Dong-Woei Lin","Dept. of Comput. Sci. & Inf. Eng., Nat. Taipei Univ. of Technol., Taiwan","International Conference on Information Technology: Research and Education, 2003. Proceedings. ITRE2003.","20040308","2003","","","563","567","The color histogram, which bears the composition information of colors, has been widely used in content-based image retrieval. By further incorporating the spatial information, the effectiveness of conventional color histograms can be improved. However, the approaches reported in the literature usually demand high computation and storage cost. Here, we propose a geometry-enhanced method that incorporates the average distance of color pairs into the color histogram. The similarity between two geometry-enhanced color histograms is evaluated by simultaneously taking the composition and the distribution of colors into account. Experimental results show that the proposed geometric enhancement significantly improves the retrieval discriminability with minimal added complexity.","","POD:0-7803-7724-9","10.1109/ITRE.2003.1270682","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1270682","","Computer science;Content based retrieval;Data mining;Histograms;Image retrieval;Indexing;Information retrieval;Pain;Robustness;Shape","computational geometry;content-based retrieval;image colour analysis;image retrieval;visual databases","content-based image retrieval;geometry-enhanced color histogram;spatial information;spatial-chromatic histogram","","1","","10","","","11-13 Aug. 2003","","IEEE","IEEE Conference Publications"
"Efficient and effective content-based image retrieval using space transformation","B. Shah; V. Raghavan; P. Dhatric","CACS, Louisiana Univ., Lafayette, LA, USA","10th International Multimedia Modelling Conference, 2004. Proceedings.","20040219","2004","","","279","284","A promising approach to content-based image retrieval, proposed by Choubey and Raghavan (1997), involves the representation of the original image space, in terms of low-level image features into a feature space, where images are represented as vectors of high-level features. The retrieval system based on that approach consists of three phases: database population; online addition; and image retrieval. Though their framework supports content-based retrieval of images, the issues that arise when database grows dynamically and user queries are different from those in database, were not investigated. In the current work, we: (i) experimentally investigate issues relating to online addition of new images and image retrieval; and (ii) provide a theoretical analysis of the complexity and effectiveness of our retrieval system by comparing it with the conventional approach. We have performed an extensive set of experiments to test the efficiency, effectiveness and scalability of our approach. The experimental results show that our approach is not only efficient but also effective in retrieving images even when the image database is dynamic and user queries are framed with images that are external to the database.","","POD:0-7695-2084-7","10.1109/MULMM.2004.1264997","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1264997","","Content based retrieval;Image analysis;Image databases;Image retrieval;Information retrieval;Performance evaluation;Scalability;Shape measurement;Spatial databases;Testing","content-based retrieval;feature extraction;image representation;image retrieval","content-based retrieval;database population;feature space;high-level features;image database;image retrieval;image space;low-level image features;online addition;user queries","","2","","11","","","5-7 Jan. 2004","","IEEE","IEEE Conference Publications"
"Automating keyphrase extraction with multi-objective genetic algorithms","Jia-Long Wu; A. M. Agogino","California Univ., Berkeley, CA, USA","37th Annual Hawaii International Conference on System Sciences, 2004. Proceedings of the","20040226","2004","","","8 pp.","","Keyphrases have been used extensively in IR systems to facilitate information exchange, organize information and assist information retrieval. Automation of keyphrase generation is essential for the timely creation of keyphrases for large repositories in new domains where previous thesauri do not exist or for metacollections in which keyphrases that are meaningful across disparate collections are needed. In this paper we propose an automated keyphrase extraction algorithm using a non-dominated sorting multi-objective genetic algorithm. The ""clumping"" property of keyphrases is used to judge the appropriateness of a phrase and is quantified by a condensation clustering measure proposed by Bookstein. The objective is to find the smallest phrase set that has the best precision, as measured by average condensation clustering. Keyphrases were retrieved from a collection of design conference papers and the results were presented to domain experts for evaluation. Ninety percent of the generated phrases were deemed appropriate for use in a thesaurus for engineering design.","","POD:0-7695-2056-1","10.1109/HICSS.2004.1265278","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1265278","","Automation;Data mining;Feedback;Genetic algorithms;Indexing;Information retrieval;Natural languages;Thesauri;Unified modeling language;Vocabulary","genetic algorithms;information retrieval systems","automated keyphrase extraction;information retrieval system;multiobjective genetic algorithm","","1","","15","","","5-8 Jan. 2004","","IEEE","IEEE Conference Publications"
"Extraction of salient textual patterns: synergy between lexical cohesion and contextual coherence","S. W. K. Chan","Dept. of Decision Sci., Chinese Univ. of Hong Kong, China","IEEE Transactions on Systems, Man, and Cybernetics - Part A: Systems and Humans","20040226","2004","34","2","205","218","Most current information retrieval systems rely solely on lexical item repetition, which is notorious for its vulnerability. In this research, we propose a novel method for the extraction of salient textual patterns. One of our major objectives is to move away from keywords and their associated limitations in textual information retrieval. How individual sentences in text fit together to be perceived as a salient pattern is identified. A text network that exhibits textual continuity, arising from a connectionist model, is described. The network facilitates a dynamic extraction of salient textual segments by capturing semantics from two different categories of natural language, namely lexical cohesion and contextual coherence. We also present the results of an empirical study designed to compare our model with the performance of human judges in the identification of salient textual patterns. The preliminary results show that our model has the potential for automatic salient patterns discovery in text.","1083-4427;10834427","","10.1109/TSMCA.2003.820570","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1268156","","Artificial intelligence;Coherence;Councils;Data mining;Humans;Information analysis;Information retrieval;Knowledge engineering;Natural languages;Psychology","feature extraction;information retrieval systems;knowledge acquisition;natural languages;text analysis","connectionist model;contextual coherence;information retrieval system;knowledge extraction;lexical cohesion;natural language;pattern extraction;semantic relatedness;text continuity;textual information retrieval;textual patterns","","9","","79","","","March 2004","","IEEE","IEEE Journals & Magazines"
"Automatic language identification based on GMBM-UBBM","Dan Qu; Bingxi Wang","Inst. of Inf. Eng. of Inf. Eng. Univ., Zhengzhou, China","International Conference on Natural Language Processing and Knowledge Engineering, 2003. Proceedings. 2003","20040322","2003","","","722","727","Gaussian mixture model is an effective method for speaker-independent language identification tasks. Gaussian mixture bigram model integrates bigram time correlation to extend the GMM. A language identification algorithm of GMBM-UBBM is proposed based on GMBM and GMM-UBM and some experiments are conducted using OGI-TS multilanguage telephone speech corpus. Simulation results demonstrate the effectiveness of GMBM-UBBM for language identification tasks and use of this model allows the proposed system to distinguish between the three languages with maximal 4.378% improvement accuracy superior to conventional GMM-UBM.","","POD:0-7803-7902-0","10.1109/NLPKE.2003.1276000","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1276000","","Banking;Emergency services;Information retrieval;Internet;Natural languages;Probability density function;Speech;Statistics;Telephony;Training data","Gaussian processes;natural languages;speaker recognition","GMBM-UBBM;Gaussian mixture bigram model;OGI-TS multilanguage telephone speech corpus;bigram time correlation;language identification algorithm;speaker-independent language","","0","","10","","","26-29 Oct. 2003","","IEEE","IEEE Conference Publications"
"Multiaccess memory system for attached SIMD computer","Jong Won Park","Dept. of Inf. Commun. Eng., Chungnam Nat. Univ., Daejeon, South Korea","IEEE Transactions on Computers","20040226","2004","53","4","439","452","In order to reduce the memory access time for a Single-Instruction Multiple-Data stream (SIMD) computer with pq processing elements attached to a host computer, a multiaccess memory system is proposed. The proposed memory system supports simultaneous access to pq data elements within a 4-directional block (p × q), a row (1 × pq), a column (pq × 1), a forward-diagonal, and a backward-diagonal subarray with a constant interval in an arbitrary position in an M × N array of data elements, where the number of memory modules, m, is a prime number greater than pq. For the simple and fast address calculation and routing circuit, the address differences between the pq addresses and the base address are arranged in ascending order according to the index numbers of m memory modules from the index number of memory module of the first element. The proposed multiaccess memory system provides more subarray types and more constant intervals than the previous memory systems.","0018-9340;00189340","","10.1109/TC.2004.1268401","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1268401","","Circuits;Delay;Information retrieval;Interleaved codes;Registers;Routing","multi-access systems;network routing;parallel processing;storage allocation","SIMD computer;Single-Instruction Multiple-Data stream;conflict-free memory system;memory address calculation;multiaccess memory system;prime memory system;routing circuit","","12","2","32","","","April 2004","","IEEE","IEEE Journals & Magazines"
"Theoretical research on the distributed construction of concept lattices","yun Li; Zong-Tian Liu; Xia-Jiong Shen; Qiang Wu; Yu Qiang","Sch. of Comput., Shanghai Univ., China","Proceedings of the 2003 International Conference on Machine Learning and Cybernetics (IEEE Cat. No.03EX693)","20040219","2003","1","","474","479 Vol.1","The method of concept lattice building is one of the most important contents in the formal concept analysis. Concept lattice is corresponding with the formal context, so the distributed treatment of concept lattice certainly relates to some operations such as the decomposition and combination of context. This paper defines the horizontal and vertical combination operations in formal contexts and discusses three relations between same-field formal contexts, then especially present a novel similarity method to convert the inconsistent contexts into independent or consistent contexts. This paper also defines some basic operations among concepts and proves that the concept lattice of sub-contexts vertically combined is isomorphic to the union of sub-lattices of these sub-contexts in same-field and consistent contexts, which establishes the theoretical foundation for the distributed construction of concept lattices.","","POD:0-7803-7865-2","10.1109/ICMLC.2003.1264524","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1264524","","Artificial intelligence;Buildings;Computer networks;Concurrent computing;Data analysis;Databases;Distributed computing;Information analysis;Information retrieval;Lattices","context-sensitive languages;data mining","concept lattices;consistent context;distributed construction;formal concept analysis;horizontal combination operation;independent context;same-field formal context;vertical combination operation","","0","","6","","","2-5 Nov. 2003","","IEEE","IEEE Conference Publications"
"Intention-based image retrieval with or without a query image","Ying Dai","Iwate Pref. Univ., Japan","10th International Multimedia Modelling Conference, 2004. Proceedings.","20040219","2004","","","26","32","In this paper, we proposed an intention-based image retrieval approach with or without query image. By using textural features of SGLD (space gray level dependence) matrices, associations between the human visual perception for images and the SGLD textural features were analyzed. Based on the analysis results, the scheme for intention-based image retrieval was proposed.","","POD:0-7695-2084-7","10.1109/MULMM.2004.1264963","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1264963","","Content based retrieval;Humans;Image analysis;Image retrieval;Image texture analysis;Indexing;Information retrieval;Multimedia computing;Shape;Visual perception","content-based retrieval;image processing;image retrieval;multimedia computing","SGLD matrices;SGLD textural features;content-based image retrieval;human visual perception;image database;image processing;intention-based image retrieval;multimedia computing;query image;space gray level dependence;visual data","","0","","12","","","5-7 Jan. 2004","","IEEE","IEEE Conference Publications"
"Content-based comparison of image collections via distance measuring of self-organised maps","D. Deng","Dept. of Inf. Sci., Otago Univ., Dunedin, New Zealand","10th International Multimedia Modelling Conference, 2004. Proceedings.","20040219","2004","","","233","240","Content-based image retrieval techniques have been under intensively research, mainly on extracting effective low level visual features for indexing and enabling fast query of individual images by feature matching over the indexing structure. In this paper, we propose to extend the content-based approach towards the problem of multimedia collection profiling and comparison. Our method is to carry out visual feature clustering using self-organised maps, and then apply distance measures on the generated feature maps to evaluate their similarity. A modified Hausdorff distance is defined over the feature maps and further verified in an experiment using four image collections. Some preliminary results are presented with a comparison of different distance measures obtained from profiles generated by two feature schemes.","","POD:0-7695-2084-7","10.1109/MULMM.2004.1264991","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1264991","","Content based retrieval;Data mining;Employment;Image retrieval;Indexing;Information retrieval;Information science;Mobile communication;Multimedia systems;Music information retrieval","content-based retrieval;distance measurement;feature extraction;image matching;image retrieval;multimedia databases;self-organising feature maps","Hausdorff distance;content-based comparison;distance measuring;feature extraction;feature maps;feature matching;image collections;image retrieval;images matching;multimedia collection comparison;multimedia collection profiling;self-organised maps;visual feature clustering","","2","1","24","","","5-7 Jan. 2004","","IEEE","IEEE Conference Publications"
