"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=1373510,1373761,1423561,1423299,1423567,1422367,1423482,1423749,1421376,1402286,1412481,1410525,1411824,1409657,1413254,1407190,1410847,1410803,1410849,999219,1410888,1410828,1410780,1401083,1400836,1398451,1394713,1394375,1394558,1394175,1385970,1393184,1387719,1382024,1385467,1385742,1385347,1385439,1381205,1379858,1374321,1380013,1376662,1380050,1374268,1374222,1372429,1375376,1374190,1375373,1365116,1372411,1363923,1357300,1358038,1358034,1358035,1356864,1347761,1349188,1278692,1278693,1345033,1347604,1343076,1342972,1339266,1336151,1296517,1336219,1336144,1333443,1331344,1286465,1283905,1286463,1281338,1286637,1287639,1284009,1277824,880010,1318484,1317325,1314411,1310441,1307877,1307932,1307801,1306944,1306941,1299434,1296908,1290170,1285839,1286783,1281192,1275934,1275935,1273269",2017/05/04 20:32:38
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Retrieval of information about turbulence in rain by using Doppler-polarimetric Radar","F. J. Yanovsky; H. W. J. Russchenberg; C. M. H. Unal","Inst. of the Inf. & Diagnostic Syst., Nat. Aviation Univ., Kiev, Ukraine","IEEE Transactions on Microwave Theory and Techniques","20050214","2005","53","2","444","450","This paper considers new possibilities of turbulence intensity retrieval by using Doppler and Doppler-polarimetric radar sounding. Peculiarities of microwave scattering on moving droplets of different size and shape underlie new methods that are introduced, discussed, and checked by using radar data","0018-9480;00189480","","10.1109/TMTT.2004.840772","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1393184","Atmosphere turbulence;Doppler polarimetry;Doppler spectrum;Doppler-polarimetric radar;drop velocity distribution;microwave radar;remote sensing of rain;spectral differential reflectivity","Acoustic scattering;Clutter;Doppler radar;Information retrieval;Radar polarimetry;Radar remote sensing;Radar scattering;Rain;Remote sensing;Weather forecasting","Doppler radar;atmospheric turbulence;hydrological techniques;meteorological radar;rain","Doppler polarimetric radar sounding;Doppler spectrum;drop velocity distribution;microwave scattering;moving droplets;radar data;rain;turbulence intensity","","51","","8","","","Feb. 2005","","IEEE","IEEE Journals & Magazines"
"Web-based information retrieval system for the prediction of metabolic pathways","Ming Chen; R. Hofestadt","Dept. of Bioinformatics/Med. Informatics, Bielefeld Univ., Germany","IEEE Transactions on NanoBioscience","20040903","2004","3","3","192","199","Analysis of metabolic pathways is a central topic in understanding the relationship between genotype and phenotype. The rapid accumulation of biological data provides the possibility of studying metabolic pathways both at the genomic and metabolic levels. Our motivation is to develop a conceptual framework and computational system that will allow retrieval of metabolic information and prediction of metabolic pathways. In this paper, we introduce a metabolic pathway prediction framework that extracts metabolic information from biological databases via the Internet, and builds metabolic pathways with data sources of genes, sequences, enzymes, metabolites, etc. It provides an easy-to-use interface to retrieve, display, and manipulate metabolic information. The system has been implemented into PathAligner, available at http://bibiserv.techfak.uni-bielefeld.de/pathaligner/.","1536-1241;15361241","","10.1109/TNB.2004.833691","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1331344","","Biochemistry;Bioinformatics;Biology computing;Biomedical informatics;Databases;Genomics;Information retrieval;Internet;Organisms;Query processing","Internet;biology computing;enzymes;genetics;information retrieval systems;molecular biophysics","Internet;PathAligner;Web-based information retrieval system;biological databases;easy-to-use interface;enzymes;genes;genotype;metabolic pathway prediction;metabolites;phenotype;sequences","Computer Simulation;Database Management Systems;Databases, Protein;Information Storage and Retrieval;Internet;Metabolism;Models, Biological;Proteins;Sequence Alignment;Sequence Analysis, Protein;Signal Transduction;User-Computer Interface","5","","32","","","Sept. 2004","","IEEE","IEEE Journals & Magazines"
"Web-Based Context Aware Information Retrieval in Contact Centers","A. Thawani; S. Gopalan; V. Sridhar","Satyam Computer Services Ltd., India","Web Intelligence, 2004. WI 2004. Proceedings. IEEE/WIC/ACM International Conference on","20050404","2004","","","473","476","One of the important challenges in today's contact center solutions is to increase the speed at which the agents can find information to respond to customer queries. In this paper, we study the issues relevant to information retrieval by contact center agents and propose a solution to address those issues. Our proposed solution is towards: (a) defining user specific, agent specific, and business specific contexts for contact center; (b) using simple mechanisms initially to derive current context of a query and pre-fetch the information and appropriately present the pre-fetched information to the agent; (c) derive contact center specific analyzed context based on past information about customer, agent and business scenarios to understand the context of the query; and (d) using the current and analyzed contexts to retrieve information.","","POD:0-7695-2100-2","10.1109/WI.2004.10074","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1410847","","Context awareness;Customer relationship management;Data acquisition;Delay;History;Information analysis;Information retrieval;Internet telephony;Productivity;Speech analysis","","","","3","1","6","","","20-24 Sept. 2004","","IEEE","IEEE Conference Publications"
"Improving Efficiency and Relevance Ranking in Information Retrieval","Lei Dong; C. Watters","Dalhousie University, Canada","Web Intelligence, 2004. WI 2004. Proceedings. IEEE/WIC/ACM International Conference on","20050404","2004","","","648","651","The increasing amount of data available on the Internet has made it more important to create efficient IR (Information Retrieval) systems than ever before. However, the execution efficiency of IR tasks under a given scheme is rarely discussed in research. This paper addresses this particular issue by proposing a method that reduces the complexity in both similarity computation and ranking procedures. With the algorithms proposed, the similarity computation may be completed in linear time and the ranking may take near linear time to be finished. Also, it has the potential to improve relevancy analysis in the ranking procedure.","","POD:0-7695-2100-2","10.1109/WI.2004.10059","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1410888","","Aggregates;Computer science;Data structures;Information retrieval;Internet;Intrusion detection;Large-scale systems","","","","0","","9","","","20-24 Sept. 2004","","IEEE","IEEE Conference Publications"
"Ontology-based information retrieval model for the semantic Web","Song Jun-feng; Zhang Wei-ming; Xiao Wei-dong; Li Guo-hui; Xu Zhen-ning","Sch. of Inf. Syst. & Manage., Nat. Univ. of Defense Technol., Changsha, China","2005 IEEE International Conference on e-Technology, e-Commerce and e-Service","20050411","2005","","","152","155","In this paper, we describe ontology-based information retrieval model for the Semantic Web. By using OWL Lite as standard ontology language, which is a suitable tradeoff between expressivity of knowledge and complexity of reasoning problems, ontology is generated through translating and integrating domain ontologies. The terms defined in ontology are used as metadata to markup the Web's content; these semantic markups are semantic index terms for information retrieval. We can obtain the equivalent classes of semantic index terms by using description logic reasoner. The logical views of documents and user information needs, generated in terms of the equivalent classes of semantic index terms, can represent documents and user information needs well, so the performance of information retrieval can be improved effectively when suitable ranking function is chosen. The practicability of this model is discussed. Finally, the related works are introduced, and the conclusion and our future work are given.","","POD:0-7695-2274-2","10.1109/EEE.2005.98","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1402286","","Footwear;Information management;Information retrieval;Logic;Management information systems;Microstrip;OWL;Ontologies;Petroleum;Semantic Web","equivalence classes;information retrieval;knowledge representation languages;ontologies (artificial intelligence);semantic Web;vocabulary","OWL Lite;description logic reasoner;equivalent classes;information needs;knowledge representation language;metadata;ontology-based information retrieval;semantic Web;semantic index term;standard ontology language","","2","","12","","","29 March-1 April 2005","","IEEE","IEEE Conference Publications"
"Toward agency and ontology for web-based information retrieval","Kwang Mong Sim; Pui Tak Wong","Dept. of Inf. Eng., Chinese Univ. of Hong Kong, China","IEEE Transactions on Systems, Man, and Cybernetics, Part C (Applications and Reviews)","20040712","2004","34","3","257","269","This paper presents a system that selects information sources, browses websites, and monitors changes in selected websites. Its distinguishing features are 1) adopting a holistic approach for bolstering web-based information gathering using a society of agents and 2) exploiting features of ontology and lexical chain for processing user queries and filtering relevant information. By engineering web-based information gathering systems along the dimensions of agency and ontology, relations among concepts can be identified and established, and information filtering and monitoring tasks can be automated by information filtering agents (IFAs) and information monitoring agents (IMAs). IFAs and IMAs relieve users of the tasks of browsing and monitoring changes in websites and multiple web sites can be browsed and monitored in parallel by several IFAs and IMAs. By establishing ontological relations among (key)words 1) the query processing agent (QPA) selects appropriate URLs for a query and 2) IFAs search and filter information relevant to the query. Empirical results demonstrated that the QPA can find appropriate number of websites and IFAs are effective in filtering relevant information.","1094-6977;10946977","","10.1109/TSMCC.2004.829322","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1310441","","Centralized control;Computerized monitoring;Information filtering;Information filters;Information retrieval;Internet;Ontologies;Query processing;Search engines;Uniform resource locators","Internet;Web sites;information filters;information retrieval","Internet agent;Web sites;Web-based information retrieval;agent-based information retrieval;information browsing;information filtering agents;information gathering;information monitoring agents;information sources;ontology;query processing agent;user query processing","","11","","25","","","Aug. 2004","","IEEE","IEEE Journals & Magazines"
"Towards ubiquitous bio-information computing: data protocols, middleware, and Web services for heterogeneous biological information integration and retrieval","Pengyu Hong; Sheng Zhong; W. H. Wong","Dept. of Stat., Harvard Univ., Cambridge, MA, USA","Proceedings. Fourth IEEE Symposium on Bioinformatics and Bioengineering","20040726","2004","","","57","64","Biological information computing is rapidly advancing from homogeneous data computation to large-scale heterogeneous data computation. However, the development of data specification protocols, software middleware, and Web services, which support large-scale heterogeneous data exchange, integration, and computation, generally falls behind data expansion rates and bioinformatics demands. The ubiquitous bio-information computing (UBlC<sup>2</sup>) project aims to disseminate software packages to assist the development of heterogeneous bio-information computing applications that are interoperable and may run distributedly. UBlC<sup>2</sup> lays down the software architecture for integrating, retrieving, and manipulating heterogeneous biological information so that data behave like being stored in a unified database, UBIC<sup>2</sup> programming library implements the software architecture and provides application programming interfaces (APIs) to facilitate the development of heterogeneous bio-information computing applications. To achieve interoperability, UBIC<sup>2</sup> Web services use XML-based data communication means, which allow distributed applications to consume heterogeneous bio-information regardless of platforms. The documents and software package of UBlC<sup>2</sup> are available at http://www.ubic2.org.","","POD:0-7695-2173-8","10.1109/BIBE.2004.1317325","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1317325","","Application software;Biology computing;Computer applications;Distributed computing;Information retrieval;Middleware;Pervasive computing;Protocols;Software packages;Web services","Internet;biology computing;database management systems;information retrieval;information services;information storage;middleware;open systems;protocols","Web services;application programming interfaces;biological information integration;biological information retrieval;data protocols;database storage;interoperability;large-scale heterogeneous data exchange;middleware;ubiquitous bio-information computing","","0","","43","","","19-21 May 2004","","IEEE","IEEE Conference Publications"
"Quality-of-service specific information retrieval for densely deployed sensor networks","Qing Zhao; Lang Tong","Sch. of Electr. & Comput. Eng., Cornell Univ., Ithaca, NY, USA","IEEE Military Communications Conference, 2003. MILCOM 2003.","20040504","2003","1","","591","596 Vol.1","A new MAC protocol is proposed for the reachback operation in large scale, densely deployed sensor networks. Referred to as quality-of-service specific information retrieval (QUIRE), the proposed protocol aims to assure QoS requirement with a minimum amount of transmissions from sensors. By enabling only one sensor in a neighborhood to transmit, QUIRE ensures that the data access point receives no redundant information for reconstructing the sensed field within a given maximum distortion (QoS). It jointly minimizes system latency (the amount of time spent for data collection) and total energy consumption (the total number of transmissions from sensors).","","POD:0-7803-8140-8","10.1109/MILCOM.2003.1290170","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1290170","","Access protocols;Communication networks;Contracts;Information retrieval;Laboratories;Large-scale systems;Media Access Protocol;Mobile agents;Mobile communication;Quality of service","access protocols;information retrieval;mobile agents;quality of service;telecommunication computing;wireless sensor networks","MAC protocol;data access;energy consumption;medium access control protocol;quality-of-service specific information retrieval;sensor networks;system latency","","20","","15","","","13-16 Oct. 2003","","IEEE","IEEE Conference Publications"
"EMARE: an email-based mobile agent runtime environment for information retrieval on the Internet","Min-Huang Ho; Yue-Shan Chang; Shyan-Ming Yuan","Dept. of Comput. & Inf. Sci., Nat. Chiao-Tung Univ., Taiwan","The 2nd IEEE International Workshop on Wireless and Mobile Technologies in Education, 2004. Proceedings.","20040824","2004","","","93","97","Most of current information retrieval systems are deployed on high-speed network and high-power environment. For those great increasingly popular mobile devices with low-speed network and low-power environment, to intensively retrieve the information on the Internet is difficult. In this paper, we propose a framework named EMARE (stand for E-mail based mobile agent runtime environment) to solve the difficulty. EMARE provides users to retrieve desired information via mobile devices over the Internet. The mobile device can be a mobile phone, PDA, or handheld PC. Take advantage of the compatibility of the e-mail protocol, EMARE can be uniformly accessed by those versatile devices. Furthermore, we, in the proposed framework, also utilize mobile agent technologies to enhance the ability of mobile devices. The experiments show that EMARE is an ideal mobile computing framework with cost-effective communications, unified user interface, and ease-of-deployment features.","","POD:0-7695-1989-X","10.1109/WMTE.2004.1281338","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1281338","","Access protocols;Electronic mail;High-speed networks;IP networks;Information retrieval;Internet;Mobile agents;Mobile handsets;Personal digital assistants;Runtime environment","Internet;electronic mail;electronic messaging;information retrieval systems;mobile agents;mobile handsets;notebook computers;user interfaces","EMARE;Internet;PDA;cost-effective communications;e-mail protocol;ease-of-deployment features;email-based mobile agent runtime environment;handheld PC;high-power environment;high-speed network;information retrieval;low-power environment;low-speed network;mobile agent technologies;mobile computing;mobile devices;mobile phone;unified user interface;versatile devices","","0","","12","","","2004","","IEEE","IEEE Conference Publications"
"Dynamic representations for information visualisation and retrieval: a case study on Krakow' s architectural heritage","J. Y. Blaise; I. Dudek","UMR, CNRS, Marseille, France","26th International Conference on Information Technology Interfaces, 2004.","20050110","2004","","","335","340 Vol.1","In the field of the architectural heritage, a comprehensive analysis of the historical documentation concerning sites or edifices is an unavoidable step in their understanding. Yet few solutions exist that would bridge the gap between VR techniques and solutions for documentation. In the history of architectural representation, we observe that representation has since the renaissance been understood as a mean to deliver information. Our proposal investigates possibilities opened today to reapply this vision to information visualisation and retrieval. In this paper we present solutions investigated in order to use the 3D representation of architecture as an interface to a heritage documentation. Elements discussed will be an analysis of the information we deal with, as well as the real-time, Web-based solutions developed in order to visualise objects with regards to domain specific issues such as shape uncertainty or hypothesis justification. This research is experimented on the city of Krakow (Poland) and its architectural evolutions","","POD:953-96769-9-1","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1372429","","Bridges;Documentation;History;Information analysis;Information retrieval;Proposals;Shape;Uncertainty;Virtual reality;Visualization","Internet;architectural CAD;data visualisation;document handling;graphical user interfaces;information retrieval;rendering (computer graphics);solid modelling;virtual reality","3D architectural representation;Krakow architectural heritage;VR technique;historical documentation;information retrieval;information visualisation;object visualisation;real-time Web-based solution","","0","","22","","","7-10 June 2004","","IEEE","IEEE Conference Publications"
"Polarimetric EM scattering and information retrieval in SAR remote sensing","Ya-Qiu Jin","Key Lab. of Wave Scattering & Remote Sensing Inf., Fudan Univ., Shanghai, China","2004 Asia-Pacific Radio Science Conference, 2004. Proceedings.","20050425","2004","","","K1","K4","The advance of polarimetric SAR imagery technology. such as SIR-C and RADARSAT-2 has promoted extensive study and applications for information retrieval from polarimetric scattering measurements. This paper briefly reports our research on three issues: (1) solutions of the Mueller matrix, the eigenvalues of the coherency matrix and information entropy to directly relate with measurements of the co-polarized and cross-polarized scattering in SAR imagery; (2) an inversion approach for digital elevation mapping (DEM) by using a single pass instead of two-pass or interferometric SAR (INSAR), of polarimetric SAR data; (3) an algorithm of two-threshold EM (expectation maximisation) and MRF (Markov random field) for automatic analysis of the context change detection in the urban area from multi-year SAR observations.","","POD:0-7803-8404-0","10.1109/APRASC.2004.1422367","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1422367","","Area measurement;Change detection algorithms;Eigenvalues and eigenfunctions;Image retrieval;Information entropy;Information retrieval;Markov random fields;Radar scattering;Remote sensing;Synthetic aperture radar interferometry","Markov processes;eigenvalues and eigenfunctions;electromagnetic wave scattering;entropy;information retrieval;matrix algebra;optimisation;radar imaging;radar polarimetry;remote sensing by radar;synthetic aperture radar;terrain mapping","DEM;Markov random field;Mueller matrix;RADARSAT-2;SAR imagery;SAR remote sensing;SIR-C;co-polarized scattering;coherency matrix;context change detection;cross-polarized scattering;digital elevation mapping;eigenvalues;expectation maximisation;information entropy;information retrieval;inversion approach;polarimetric EM scattering;two-threshold EM;urban area","","1","","6","","","24-27 Aug. 2004","","IEEE","IEEE Conference Publications"
"An Approach for Step-By-Step Query Refinement in the Ontology-Based Information Retrieval","N. Stojanovic; R. Studer; L. Stojanovic","University of Karlsruhe, Germany","Web Intelligence, 2004. WI 2004. Proceedings. IEEE/WIC/ACM International Conference on","20050404","2004","","","36","43","In this paper we present a comprehensive approach for the refinement of ontology-based queries, which is based on incrementally (step-by-step) and interactively tailoring a query to the current information needs of a user, whereas these needs are implicitly and on-line elicited by analysing the user's behaviour during the searching process. The gap between a user's need and his query is quantified by measuring several types of query ambiguities. Consequently, in the refinement process a user is provided with a ranked list of refinements, which leads to a decrease of some of these ambiguities. Moreover, by exploiting the ontology background, the approach supports finding ""similar"" results that can help a user to satisfy his information need.","","POD:0-7695-2100-2","10.1109/WI.2004.10161","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1410780","","Information analysis;Information management;Information retrieval;Information technology;Instruction sets;Large-scale systems;Lattices;Navigation;Ontologies;Vocabulary","","","","5","1","13","","","20-24 Sept. 2004","","IEEE","IEEE Conference Publications"
"Web searching and information retrieval","J. Pokorny","Charles Univ., Prague, Czech Republic","Computing in Science & Engineering","20040621","2004","6","4","43","48","The first Web information services were based on traditional information retrieval (IR) algorithms and techniques. However, IR algorithms were developed for smaller and more coherent collections than the Web is. Thus Web searching requires new techniques - exploiting linkage among Web pages or extensions of the old ones, for example. This article offers an overview of today's search engine architectures and techniques in the context of IR. The authors introduce three such architectures and describe their basic components. Then they discuss the most important feature of each Web search process: page importance and its use in retrieval. Some issues and challenges in Web search engines are also summarized as well as considerations on the future of Web searching in terms of the so-called semantic Web.","1521-9615;15219615","","10.1109/MCSE.2004.24","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1306944","65;Semantic Web;Web searching;information retrieval;page importance","Authorization;Crawlers;Databases;Information retrieval;Robustness;Search engines;Service oriented architecture;Uniform resource locators;Web pages;Web search","Internet;information retrieval;search engines","Internet;Web information services;Web pages;Web searching;information retrieval;page importance;search engine architectures;semantic Web","","18","5","21","","","July-Aug. 2004","","IEEE","IEEE Journals & Magazines"
"Musical instrument classification and duet analysis employing music information retrieval techniques","B. Kostek","Dept. of Multimedia Syst., Gdansk Univ. of Technol., Poland","Proceedings of the IEEE","20041108","2004","92","4","712","729","The aim of this paper is to present solutions related to identifying musical data. These are discussed mainly on the basis of experiments carried out at the Multimedia Systems Department, Gdansk University of Technology, Gdansk, Poland. The topics presented in this paper include automatic recognition of musical instruments and separation of duet sounds. The classification process is shown as a three-layer process consisting of pitch extraction, parametrization, and pattern recognition. These three stages are discussed on the basis of experimental examples. Artificial neural networks (ANNs) are employed as a decision system and they are trained with a set of feature vectors (FVs) extracted from musical sounds recorded at the Multimedia Systems Department. The frequency envelope distribution (FED) algorithm is presented, which was introduced to musical duet separation. For the purpose of checking the efficiency of the FED algorithm, ANNs are also used. They are tested on FVs derived from musical sounds after the separation process is performed. The experimental results are shown and discussed.","0018-9219;00189219","","10.1109/JPROC.2004.825903","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1278693","","Acoustic testing;Artificial neural networks;Feature extraction;Frequency;Information analysis;Instruments;Multimedia systems;Music information retrieval;Pattern recognition;Separation processes","feature extraction;information retrieval;music;musical instruments;neural nets;pattern recognition","FED algorithm;Gdansk University of Technology;Poland;artificial neural network;decision system;duet analysis;duet sounds separation;feature vectors;frequency envelope distribution algorithm;music information retrieval techniques;musical data identification;musical instrument classification;parametrization;pattern recognition;pitch extraction","","36","","59","","","Apr 2004","","IEEE","IEEE Journals & Magazines"
"Word proximity constraints: information retrieval meets temporal reasoning","M. Koubarakis","Dept. of Electron. & Comput. Eng., Crete Tech. Univ., Greece","Proceedings. 11th International Symposium on Temporal Representation and Reasoning, 2004. TIME 2004.","20040719","2004","","","5","6","We study the data models WP and AWP that have been widely used for many years in the area of information retrieval. WP and AWP can be used to represent and query textual information under the Boolean model using the concepts of attributes with values of type text, and word proximity constraints. Variations of WP and AWP are in use in most deployed digital libraries using the Boolean model, text extenders for relational database systems (e.g., Oracle text) and the search engine Altavista. We present the syntax, semantics and model theory of WP and AWP and analyze the complexity of query satisfiability and entailment. Since word proximity constraints are very similar to temporal constraints, the techniques we use in our analysis are similar to the ones developed in previous work on first-order theories of temporal constraints and temporal constraint databases.","1550-1311;15501311","POD:0-7695-2155-X","10.1109/TIME.2004.1314411","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1314411","","Constraint theory;Data models;Database languages;Information retrieval;Intelligent systems;Laboratories;Peer to peer computing;Relational databases;Search engines;Software libraries","computability;computational complexity;data models;digital libraries;query processing;relational databases;search engines;temporal databases;temporal reasoning;text analysis","AWP;Altavista;Boolean model;Oracle text;WP;data models;digital libraries;information retrieval;query processing;query satisfiability;relational database systems;search engine;temporal constraint databases;temporal reasoning;text extenders;textual information;word proximity constraints","","0","","16","","","1-3 July 2004","","IEEE","IEEE Conference Publications"
"A proposed parallel model for extracting and translating query keywords for bilingual information retrieval","M. Nour","Electron. Res. Inst., Cairo, Egypt","Proceedings. 2004 International Conference on Information and Communication Technologies: From Theory to Applications, 2004.","20040706","2004","","","649","","In this work, a parallel model is proposed to analyze an input English query and translate the English keywords; word-by-word; into Arabic. The proposed model involves three main parts: the architectural model, the application model, and the cost model. In the architectural model, a multiprocessor system based on shared memory is adopted. The communication among processors is done via the shared memory. Concerning the application model, four important phases are done to translate the English extracted keywords into Arabic, and form two patterns one in English and the other in Arabic. Once the English and Arabic patterns are formed, they will be searched against the terms describing the collection of English and Arabic documents respectively, i.e. the patterns are prepared to be matched against the Web documents which is not our objective here. The proposed model does searching and also computation of the similarity value in parallel. The parallel model is going to decrease the time consumed in searching and computation. Moreover, the cost model calculates the total execution time of the query analysis and keywords' translation. That execution time is calculated by using one processor and more than one processor. The speedup is also calculated as well as the processors' utilization. This work was simulated on the IBM/PC with speed of 800 MHZ. The simulation was done for different query lengths from one to six words. It is concluded that, parallelism is significant for reducing the time consumed in extracting and translating the query keywords for bilingual information retrieval.","","POD:0-7803-8482-2","10.1109/ICTTA.2004.1307932","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1307932","","Concurrent computing;Costs;Data mining;IEEE members;Information retrieval;Internet;Multiprocessing systems;Natural languages;Noise generators;Pattern matching","Internet;information retrieval;language translation;multiprocessing systems;natural languages;parallel processing;query languages","Arabic patterns;English keyword translation;bilingual information retrieval;cross-language information retrieval;multiprocessor system;parallel model;parallel searching;performance evaluation;query analysis","","0","","","","","19-23 April 2004","","IEEE","IEEE Conference Publications"
"Analyzing an agent-based selective information retrieval","Kai Gao; Yonggen Gu","Dept. of Comput. Sci. & Eng., Shanghai Jiao Tong Univ., China","IEEE International Conference onServices Computing, 2004. (SCC 2004). Proceedings. 2004","20041122","2004","","","427","430","A dynamic cooperation model for different agents' message exchanging is proposed. It is thought that the curve of surrounding words' relevant influence approximatively fits normal distribution with a mean of 0 and a standard deviation of σ. Following those mechanisms, agent-based selective information retrieval based on topical crawling, high-performance indexing and an efficient search algorithm is implemented. The agents' cooperation model expresses the procedure of agent organization and communication. Topical crawling based on anchor word concept analysis can guarantee a higher performance. The topical crawler makes it easy to find as many relevant pages as possible and as few irrelevant pages as possible.","","POD:0-7695-2225-4","10.1109/SCC.2004.1358035","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1358035","","Anatomy;Computer science;Gaussian distribution;Information analysis;Information retrieval;Performance analysis;Prototypes;Search engines;Uniform resource locators;Web pages","Internet;indexing;information retrieval;message passing;multi-agent systems;search engines;text analysis","agent communication;agent organization;agent-based selective information retrieval;cooperation model;indexing;message exchanging;normal distribution;search algorithm;standard deviation;topical crawling;word concept analysis","","0","","6","","","15-18 Sept. 2004","","IEEE","IEEE Conference Publications"
"Web-based evolutionary and adaptive information retrieval","I. Kushchu","Graduate Sch. of Int. Manage., Int. Univ. of Japan, Niigata, Japan","IEEE Transactions on Evolutionary Computation","20050404","2005","9","2","117","125","The Internet and World Wide Web are becoming more and more dynamic in terms of their content and use. Information retrieval (IR) efforts aim to keep up with this dynamic environment by designing intelligent systems which can deliver Web content in real time to various wired or wireless devices. Evolutionary and adaptive systems (EASs) are emerging as typical examples of such systems. This paper contains one of the first attempts to gather and evaluate the nature of current research on Web-based IR using EAS and proposes future research directions in parallel to developments on the Web environments.","1089-778X;1089778X","","10.1109/TEVC.2004.842093","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1413254","Evolutionary and adaptive systems (EASs);genetic algorithms (GAs);information retrieval (IR);intelligent agents;world wide web (WWW or the Web)","Adaptive systems;Artificial intelligence;Content based retrieval;Information retrieval;Intelligent systems;Internet;Multimedia databases;Natural languages;Web sites;World Wide Web","Internet;adaptive systems;information retrieval","Internet;Web-based evolutionary information retrieval;World Wide Web;adaptive information retrieval;adaptive systems;evolutionary systems;intelligent systems","","12","","55","","","April 2005","","IEEE","IEEE Journals & Magazines"
"Information retrieval and processing in sensor networks: deterministic scheduling vs. random access","M. Dong; L. Tong; B. M. Sadler","Sch. of Electr. & Comput. Eng., Cornell Univ., Ithaca, NY, USA","International Symposium onInformation Theory, 2004. ISIT 2004. Proceedings.","20050110","2004","","","79","","The effect of medium access control (MAC) for information retrieval on signal field reconstruction in large-scale sensor networks with finite density is analyzed. Two MAC schemes are compared: the deterministic scheduling and random access. For fixed sensor density, we show that there is a critical threshold of e<sup>-λ(1+o(1))</sup>, where λ is the throughput of the random access protocol, on the sensor outage probability P<sub>out</sub> beyond which the reconstruction performance of deterministic central scheduling is inferior to that of distributed random access.","","POD:0-7803-8280-3","10.1109/ISIT.2004.1365116","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1365116","","Computer networks;Distortion;Information analysis;Information retrieval;Intelligent networks;Laboratories;Large-scale systems;Media Access Protocol;Military computing;Processor scheduling","access protocols;mobile radio;packet radio networks;scheduling;signal reconstruction;wireless sensor networks","MAC;deterministic central scheduling;finite density analysis;information retrieval;medium access control;random access;random access protocol;sensor density;sensor network;sensor outage probability;signal field reconstruction;signal processing","","5","","2","","","27 June-2 July 2004","","IEEE","IEEE Conference Publications"
"Multiemdia information retrieval using fuzzy semantic distance [Multiemdia read Multimedia]","Liyi Zhang","Sch. of Inf. Manage., Wuhan Univ., China","International Conference on Natural Language Processing and Knowledge Engineering, 2003. Proceedings. 2003","20040322","2003","","","374","379","The query conditions are imprecise or uncertainty in multimedia information retrieval. So it is impossible to get completely information by using traditional retrieval method and new techniques must be developed in order to get the best similar retrieval results under the inaccurate or incomplete retrieval conditions given. A fuzzy semantic distance model and a concept of fuzzy similarity are first proposed and fuzzy query processing in fuzzy-space is described; then, the algorithm of information retrieval in multimedia databases based on fuzzy similarity is provided; finally, an example is used for explanation of the algorithm.","","POD:0-7803-7902-0","10.1109/NLPKE.2003.1275934","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1275934","","Content based retrieval;Fuzzy sets;Image databases;Image retrieval;Information retrieval;Multimedia databases;Multimedia systems;Personnel;Spatial databases;Visual databases","fuzzy set theory;multimedia databases;query formulation;query processing","fuzzy query processing;fuzzy semantic distance model;fuzzy similarity;incomplete retrieval condition;multimedia databases;multimedia information retrieval;query condition","","1","","5","","","26-29 Oct. 2003","","IEEE","IEEE Conference Publications"
