"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=1020957,1021462,1026510,1024761,1029953,1021073,1024759,1026477,1026235,1032209,980543,957039,1008893,943721,1009027,918934,1007263,918869,931806,1004353,953703,957014,1008894,931790,953060,934334,942017,1004513,938453,1011379,1000391,1006656,933755,1000351,1017738,953065,905073,958597,1015549,918728,914863,953916,925411,918829,940051,957013,1014574,944458,1009057,999900,1011366,953859,963104,934058,942580,885071,942207,883003,926653,869612,882411,973025,850789,897197,871458,887844,972058,859326,887269,875123,878183,904635,870334,902859,838689,843295,983029,845202,973041,890409,882400,942154,871571,875079,973042,875013,971960,885798,976827,884381,882416,873742,841934,972521,880450,869615,977508,942181,978273,859741",2017/05/04 20:33:36
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"","","","Intelligent Network, IEEE Workshop","20120418","","","","","","","","","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1000391","","","","","","","","","","","","","IEEE","IEEE Conference Publications"
"Cost effective mobile agent planning for distributed information retrieval","Jin-Wook Baek; Jae-Heung Yeo; Gyu-Tae Kim; Heon-Young Yeom","Sch. of Comput. Sci. & Eng., Seoul Nat. Univ., South Korea","Proceedings 21st International Conference on Distributed Computing Systems","20020807","2001","","","65","72","The number of agents and the execution time are two significant performance factors in mobile agent planning (MAP). Fewer agents cause lower network traffic and consume less bandwidth. Regardless of the number of agents used, the execution time for a task must be kept minimal, which means that use of the minimal number of agents must not impact on the execution time unfavorably. As the population of the mobile agent application domain grows, the importance of these two factors also increases. After a careful review of these two factors, we propose two heuristic algorithms for finding the minimal number of traveling agents for retrieving information from a distributed computing environment, while keeping the latency minimal. Although agent planning, specifically MAP, is quite similar to the famous traveling salesman problem (TSP), agent planning has a different objective function from that of TSP. TSP deals with the optimal total routing cost, while MAP attempts to minimize the execution time to complete tasks of information retrieval. In this paper, we suggest two cost-effective MAP algorithms, BYKY1 (Baek-Yeo-Kim-Yeom 1) and BYKY2, which can be used in distributed information retrieval systems to find the factors mentioned above. At the end of each algorithm, 2OPT, a well-known TSP algorithm, is called to optimize each agent's local routing path. Experimental results show that BYKY2 produces near-optimal performance. These algorithms are more realistic and applicable directly to the problem domains than those of previous works","","POD:0-7695-1077-9","10.1109/ICDSC.2001.918934","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=918934","","Bandwidth;Costs;Delay;Distributed computing;Heuristic algorithms;Information retrieval;Mobile agents;Routing;Telecommunication traffic;Traveling salesman problems","distributed databases;distributed programming;information retrieval;information retrieval systems;minimisation;multi-agent systems;planning (artificial intelligence);software performance evaluation;travelling salesman problems","2OPT algorithm;BYKY1 algorithm;BYKY2 algorithm;bandwidth;cost-effectiveness;distributed agent system;distributed information retrieval systems;execution time minimization;heuristic algorithms;local routing path optimization;minimal latency;minimum travelling agent number;mobile agent planning;mobile computing;near-optimal performance;network traffic;objective function;optimal total routing cost;performance factors;travelling salesman problem","","6","","18","","","Apr 2001","16 Apr 2001-19 Apr 2001","IEEE","IEEE Conference Publications"
"Improving soil moisture retrieval by incorporating a priori information on roughness parameters","M. W. J. Davidson; T. Le Toan; F. Mattia; G. Satalino; N. E. C. Verhoest; M. Borgeaud","Centre d'Etudes de la Biosphere, Toulouse, France","IGARSS 2001. Scanning the Present and Resolving the Future. Proceedings. IEEE 2001 International Geoscience and Remote Sensing Symposium (Cat. No.01CH37217)","20020806","2001","3","","1306","1308 vol.3","In this paper we examine the influence of a priori information on the roughness characteristics of agricultural fields within the context of soil moisture retrieval using SAR. Laser profile data from several European in-situ measurement campaigns is put together and typical distributions for 3 tillage types - seedbed, harrowed and ploughed - determined. In a subsequent step the information content and the retrieval uncertainties before and after a priori roughness information has been introduced into the inversion procedure is determined using a Bayesian approach.","","POD:0-7803-7031-7","10.1109/IGARSS.2001.976827","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=976827","","Databases;Electromagnetic scattering;Fractals;Information retrieval;Laser radar;Radar scattering;Rough surfaces;Soil measurements;Soil moisture;Surface roughness","hydrological techniques;moisture measurement;remote sensing by radar;soil;synthetic aperture radar;terrain mapping","SAR;a priori information;agriculture;geophysical measurement technique;harrowed field;hydrology;land surface;ploughed field;radar remote sensing;roughness parameters;seedbed;soil moisture;synthetic aperture radar;terrain mapping;tillage type","","1","","5","","","9-13 July 2001","09 Jul 2001-13 Jul 2001","IEEE","IEEE Conference Publications"
"Case-based support of information retrieval and analysis of molecular data","R. Hofestadt; T. Topel","Tech. Fac., Bielefeld Univ., Germany","Proceedings of 15th IEEE Symposium on Computer-Based Medical Systems (CBMS 2002)","20020807","2002","","","129","133","Nowadays databases offer great opportunities for collecting and analyzing data world wide via the Internet. Various databases are available, providing information about inborn errors of metabolism. Our system connects tools for data integration, combining data from these sources and preparing them in a well structured and uniform way, using the idea of federated database systems with methods of case-based analysis to detect inborn errors of metabolism.","1063-7125;10637125","POD:0-7695-1614-9","10.1109/CBMS.2002.1011366","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1011366","","Biochemistry;Bioinformatics;Data analysis;Databases;Information analysis;Information retrieval;Internet;Medical control systems;Object oriented modeling;Proteins","Internet;distributed databases;molecular biophysics;query processing","case-based analysis;case-based support;data integration;federated database systems;inborn errors;information analysis;information retrieval;metabolism;molecular data","","0","","8","","","2002","","IEEE","IEEE Conference Publications"
"Neural net based image retrieval by using color and location information","M. Inoue; Y. Mitsukura; M. Fukumi; N. Akamatsu","Tokushima Univ., Japan","Systems, Man, and Cybernetics, 2000 IEEE International Conference on","20020806","2000","4","","2575","2579 vol.4","A neural net-based image retrieval method is presented, in which color and location features are extracted from images. This method can retrieve similar images to a selected one from a large data set of color images. In particular, the location features in the color distribution of an image are important in the image retrieval. This image retrieval method extracts color features and their location information included in an image. A neural network tries to find images with similar features from a data set. First, images are translated into gray-scale ones and then are divided into eight regions based on gray-scale values. The color and location features are extracted from these regions after integration of regions. The RGB and HSV color values in each region, area, and the X- and Y-values in the orthogonal coordinates are learned by a multi-layered neural network. After learning, the neural network evaluates the similarity between a selected image and the other ones in the data set. The similar images found by the neural network are the retrieval results","1062-922X;1062922X","POD:0-7803-6583-6","10.1109/ICSMC.2000.884381","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=884381","","Color;Data mining;Feature extraction;Gray-scale;Image retrieval;Information retrieval;Labeling;Neural networks;Pixel;Shape","feature extraction;feedforward neural nets;image colour analysis;image retrieval;learning (artificial intelligence)","HSV color values;RGB color values;color distribution;color images;color information;feature extraction;gray-scale images;learning;location information;multilayered neural network;neural net-based image retrieval;orthogonal coordinates;region integration;similar images","","0","","7","","","2000","08 Oct 2000-11 Oct 2000","IEEE","IEEE Conference Publications"
"A framework for integrating information retrieval on CORBA","Yue-Shan Chang; Shyan-Ming Yuan","Dept. of Electron. Eng., Ming-Hsin Inst. of Technol., Hsinchu, Taiwan","12th International Workshop on Database and Expert Systems Applications","20020807","2001","","","180","184","We propose a flexible architecture for querying various information sources on the Internet and WWW through distributed object paradigms We propose an integrated information retrieval (IIR) method based on CORBA. The design of the IIR interface follows the style of the common object service specification (COSS). The objective of design of IIR is not only to provide the programmer with a uniform interface to code a software application with the capability of querying a variety of information sources on the Internet, but also to provide a flexible and extensible environment for the system developer to add new agents to the system facility. Since the architecture of IIR is of an N-tier client/server model and its interface is uniform, any specific application that needs to retrieve information or mine data from the Internet need only easily initiate the query operation of an agent via IIR","","POD:0-7695-1230-5","10.1109/DEXA.2001.953060","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=953060","","Data mining;Data models;Database languages;Information retrieval;Object oriented modeling;Programming environments;Programming profession;Web and internet services;World Wide Web;XML","Internet;client-server systems;data mining;distributed object management;information resources;information retrieval;meta data;search engines","CORBA;Internet;WWW;client/server model;common object service specification;data mining;distributed object paradigms;flexible architecture;information sources;integrated information retrieval;query operation;uniform interface","","0","","15","","","2001","03 Sep 2001-07 Sep 2001","IEEE","IEEE Conference Publications"
"Intelligent information retrieval and fault classification in distribution substations using a rough set approach","Ching-Lai Hor; P. Crossley; F. Dunand","ALSTOM T&D Protection & Controle","2002 Fifth International Conference on Power System Management and Control Conf. Publ. No. 488)","20021107","2002","","","432","438","<div style=""font-variant: small-caps; font-size: .9em;"">First Page of the Article</div><img class=""img-abs-container"" style=""width: 95%; border: 1px solid #808080;"" src=""/xploreAssets/images/absImages/01032209.png"" border=""0"">","0537-9989;05379989","Paper:0-85296-748-9","10.1049/cp:20020074","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1032209","","","","","","0","1","","","","17-19 April 2002","","IET","IET Conference Publications"
"An architecture of the distributed multimedia information retrieval network with query routing systems","Y. Kawasaki; H. Sunahara","Nara Inst. of Sci. & Technol., Ikoma, Japan","2000 IEEE International Conference on Multimedia and Expo. ICME2000. Proceedings. Latest Advances in the Fast Changing World of Multimedia (Cat. No.00TH8532)","20020806","2000","2","","1179","1182 vol.2","The rapid increase in the use of the World Wide Web (WWW), along with the increased capacity of transmissions, has led to the need for an efficient architecture to retrieve multimedia information from the Internet. To achieve this architecture, we have developed the Query Routing Server (QRS) which selects appropriate multimedia systems and modifies the searching path dynamically dependent on users' properties and environmental factors. Because the QRS works transparently over the multimedia system, legacy multimedia systems can cooperate with one another using the QRS. This means that the QRS allows users to not only retrieve multimedia information from a network, but also to use various kinds of search engines without any special operations. To demonstrate the effectiveness of the QRS, we made a prototype of the distributed multimedia system with QRS and conducted several experiments which successfully showed the flexibility of the dynamic retrieval networks and the substantial reduction of response time","","POD:0-7803-6536-4","10.1109/ICME.2000.871571","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=871571","","Environmental factors;Information retrieval;Internet;Multimedia systems;Query processing;Search engines;Service oriented architecture;Web server;Web sites;World Wide Web","Internet;information resources;information retrieval;multimedia computing;search engines","Internet;Query Routing Server;World Wide Web;distributed multimedia information retrieval network architecture;dynamic retrieval networks;environmental factors;legacy multimedia system cooperation;query routing systems;search engines;searching path","","1","1","11","","","2000","30 Jul 2000-02 Aug 2000","IEEE","IEEE Conference Publications"
"Interactive query expansion based on fuzzy association thesaurus for Web information retrieval","Hahn-Ming Lee; Sheng-Kang Lin; Chiung-Wei Huang","Dept. of Electron. Eng., Nat. Taiwan Univ. of Sci. & Technol., Taipei, Taiwan","10th IEEE International Conference on Fuzzy Systems. (Cat. No.01CH37297)","20020807","2001","2","","724","727 vol.3","A fuzzy composition based association thesaurus with interactive query expansion for Chinese Web information retrieval is proposed. The thesaurus is well arranged by means of an organization technique, so that terms in the association thesaurus offered as suggestions could be effortless for users to decide which to add. Then, the reformulated queries accompanied with some query modification methods are submitted to perform another round of searching. Two test collections were used to construct the association thesaurus in order to see how dataset criteria affect the constructed thesaurus. Experimental results show that a homogeneous collection would get in a robust thesaurus that is useful for interactive query expansion. Besides, two weighting schemes for query modification were also examined and the results show that there are some compromises when using them. Finally, we concluded that interactive query expansion based on the fuzzy association thesaurus achieves better performance in both precision and recall rate significantly.","","POD:0-7803-7293-X","10.1109/FUZZ.2001.1009057","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1009057","","Cities and towns;Explosives;Fuzzy systems;Humans;Information retrieval;Man machine systems;Robustness;Testing;Thesauri;Web search","fuzzy logic;information resources;query formulation;thesauri","Chinese;Web information retrieval;dataset criteria;fuzzy association thesaurus;interactive query expansion;precision;query modification methods;recall rate;reformulated queries;searching;weighting schemes","","3","","20","","","2-5 Dec. 2001","","IEEE","IEEE Conference Publications"
"Dimensionality reduction using non-negative matrix factorization for information retrieval","S. Tsuge; M. Shishibori; S. Kuroiwa; K. Kita","Fac. of Eng., Tokushima Univ., Japan","2001 IEEE International Conference on Systems, Man and Cybernetics. e-Systems and e-Man for Cybernetics in Cyberspace (Cat.No.01CH37236)","20020806","2001","2","","960","965 vol.2","The vector space model (VSM) is a conventional information retrieval model, which represents a document collection by a term-by-document matrix. Since term-by-document matrices are usually high-dimensional and sparse, they are susceptible to noise and are also difficult to capture the underlying semantic structure. Additionally, the storage and processing of such matrices places great demands on computing resources. Dimensionality reduction is a way to overcome these problems. Principal component analysis (PCA) and singular value decomposition (SVD) are popular techniques for dimensionality reduction based on matrix decomposition, however they contain both positive and negative values in the decomposed matrices. In the work described here, we use non-negative matrix factorization (NMF) for dimensionality reduction of the vector space model. Since matrices decomposed by NMF only contain non-negative values, the original data are represented by only additive, not subtractive, combinations of the basis vectors. This characteristic of parts-based representation is appealing because it reflects the intuitive notion of combining parts to form a whole. Also NMF computation is based on the simple iterative algorithm, it is therefore advantageous for applications involving large matrices. Using the MEDLINE collection, we experimentally showed that NMF offers great improvement over the vector space model","1062-922X;1062922X","POD:0-7803-7087-2","10.1109/ICSMC.2001.973042","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=973042","","Additives;Information retrieval;Information science;Intelligent systems;Iterative algorithms;Matrix decomposition;Principal component analysis;Sparse matrices;Systems engineering and theory;Web sites","indexing;information retrieval;matrix decomposition;medical information systems","MEDLINE collection;additive vector combinations;dimensionality reduction;document collection;information retrieval model;iterative algorithm;matrix decomposition;nonnegative matrix factorization;parts-based representation;principal component analysis;singular value decomposition;term-by-document matrix;vector space model","","9","","9","","","2001","07 Oct 2001-10 Oct 2001","IEEE","IEEE Conference Publications"
"The cooperative system for information retrieval","A. Mekaouche","IRIN, Nantes Univ., France","Proceedings 20th International Conference of the Chilean Computer Science Society","20020806","2000","","","199","209","We describe our information retrieval system which allows a convivial access to databases. It is based on a multi-expert architecture using a database management system and a blackboard to control the progressive analysis of the user's sentence. We have integrated a numerical method based on fuzzy rules to deal with uncertainty. This method is used to optimize the analysis process and the cooperation between the different experts. On the other hand, the goal of our recent research is to ease or eliminate the knowledge-acquisition bottleneck for expert system creation and to make a connectionist model behave as much as possible like an expert system. We describe our experience using neural networks to represent the knowledge bases of the different experts (i.e., lexical entries expert, homographs expert, template expert, grammatical word expert and words expert)","1522-4902;15224902","POD:0-7695-0810-3","10.1109/SCCC.2000.890409","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=890409","","Artificial intelligence;Control systems;Cooperative systems;Data mining;Databases;Expert systems;Information retrieval;Machine learning;Management information systems;Uncertainty","blackboard architecture;cooperative systems;database management systems;expert systems;fuzzy logic;information retrieval;knowledge acquisition;neural nets;uncertainty handling","blackboard architecture;connectionist model;cooperative system;databases;expert system;fuzzy rules;information retrieval;information retrieval system;knowledge acquisition bottleneck;knowledge representation;machine learning;multi-expert architecture;neural networks;numerical method;sentence analysis;uncertainty handling","","0","","25","","","2000","16 Nov 2000-18 Nov 2000","IEEE","IEEE Conference Publications"
"A signature representation and indexing scheme of color-spatial information for similar image retrieval","Seongtaek Jo; Kyhyun Um","Dept. of Comput. & Multimedia Eng., Dongguk Univ., Seoul, South Korea","Proceedings of the First International Conference on Web Information Systems Engineering","20020806","2000","1","","384","392 vol.1","Recently, many Web applications increasingly demand content based image retrieval. The authors present a two-axial signature based method of retrieving similar images based on color-spatial information for the design of an image search engine on the Internet. Two kinds of signatures, a dominant color composition (DCC) signature and a set of dominant color distribution (DCD) signatures are extracted from an image to represent the color-spatial information. In particular, DCD signatures are generated by projecting positions of each subregion with its own dominant color on the horizontal and vertical axis after partitioning an image area into n/spl times/n subregions. The DCC signature is used to prune away irrelevant images to a given image query, before evaluating the more expensive similarity measure on prospective candidate images. The spatial similarity of dominant colors is evaluated using the DCD signature. Experiments are performed on an image database of over 6000 images with our prototype system which adopts DCC and DCD signatures as index key for color-spatial image retrieval. Our results show the retrieval robustness for images that are partially rotated, transformed, and sub-sampled.","","POD:0-7695-0577-5","10.1109/WISE.2000.882416","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=882416","","Content based retrieval;Data mining;Image databases;Image retrieval;Indexes;Indexing;Information retrieval;Internet;Prototypes;Search engines","content-based retrieval;image colour analysis;indexing;information resources;search engines;visual databases","DCC signature;DCD signatures;Internet;Web applications;color-spatial image retrieval;color-spatial information;content based image retrieval;dominant color;dominant color composition;dominant color distribution;dominant colors;image database;image query;image search engine;indexing scheme;irrelevant images;prospective candidate images;retrieval robustness;signature representation;similar image retrieval;similarity measure;spatial similarity;subregion;two-axial signature based method","","1","","17","","","19-21 June 2000","19 Jun 2000-21 Jun 2000","IEEE","IEEE Conference Publications"
"Building Bayesian network-based information retrieval systems","L. M. de Campos; J. M. Fernandez; J. F. Huete","Dept. de Ciencias de la Comput. e Inteligencia Artificial, Granada Univ., Spain","Proceedings 11th International Workshop on Database and Expert Systems Applications","20020806","2000","","","543","550","Bayesian networks are suitable models to deal with the information retrieval problem because they are appropriate tools to manage the intrinsic uncertainty with which this area is pervaded. In this paper we introduce several modifications to the previous works on this field adding new features and showing how a good retrieval effectiveness can be achieved by improving the quality of the Bayesian networks used in the model and tuning some of their parameters","1529-4188;15294188","POD:0-7695-0680-1","10.1109/DEXA.2000.875079","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=875079","","Bayesian methods;Books;IP networks;Information retrieval;Organizing;Probability distribution;Search engines;Software;Thesauri;Web sites","belief networks;information retrieval systems","Bayesian network-based information retrieval systems;intrinsic uncertainty","","2","","18","","","2000","04 Sep 2000-08 Sep 2000","IEEE","IEEE Conference Publications"
"Cross-language information retrieval via dictionary-based and statistics-based methods","F. Sadat; A. Maeda; M. Yoshikawa; S. Uemura","Graduate Sch. of Inf. Sci., Nara Inst. of Sci. & Technol., Japan","2001 IEEE Pacific Rim Conference on Communications, Computers and Signal Processing (IEEE Cat. No.01CH37233)","20020807","2001","2","","595","598 vol.2","As Internet resources become accessible to more and more countries, there is a need to develop methods for Cross Language Information Retrieval for different languages. In this paper, we focus on dictionary-based approach by using a bilingual dictionary, with a combination to statistics-based methods to avoid the problem of ambiguity. Interactive feedback loops are integrated, in the task of query expansion before and after the disambiguation of the translated candidates. In this study, we propose three sorts of query expansions to improve the effectiveness of information retrieval and to dramatically reduce the errors such an approach normally makes: an Interactive Relevance Feedback, a Domain Feedback and a Similarity Thesaurus. We applied these methods to an English-French Cross-Language Information Retrieval. In terms of average precision, a 91.95% and 99.13% of the monolingual counterpart was achieved for different combinations","","POD:0-7803-7080-5","10.1109/PACRIM.2001.953703","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=953703","","Dictionaries;Electronic mail;Feedback loop;Informatics;Information retrieval;Information science;Internet;Search engines;Statistics;Thesauri","dictionaries;language translation;relevance feedback;thesauri","English-French cross-language information retrieval;Internet resources;bilingual dictionary;cross-language information retrieval;dictionary-based methods;domain feedback;interactive feedback loops;interactive relevance feedback;query expansions;similarity thesaurus;statistics-based methods;training corpora","","0","","5","","","2001","26 Aug 2001-28 Aug 2001","IEEE","IEEE Conference Publications"
"Distributed retrieval of management information: is it about mobility, locality or distribution?","P. Simoes; J. Rodrigues; L. Silva; F. Boavida","Dep. Eng. Informatica, Coimbra Univ., Portugal","Network Operations and Management Symposium, 2002. NOMS 2002. 2002 IEEE/IFIP","20020807","2002","","","79","94","In this paper we present results from an experimental study addressing the use of mobile agents in the retrieval of management information. We compare several agent-based models for distributed collection and processing of management data, focusing on performance but also considering network traffic and setup costs. This study reveals that in many situations the performance of mobile agent systems is mainly determined by distribution, rather than locality. Furthermore, it shows that despite its importance in the flexibility and adaptability of the management system, agent mobility does not increase the system performance.","","POD:0-7803-7382-0","10.1109/NOMS.2002.1015549","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1015549","","Computer network management;Costs;Distributed computing;Information management;Information retrieval;Mobile agents;Monitoring;System performance;Telecommunication traffic;Traffic control","computer network management;distributed object management;information retrieval;monitoring;software agents;telecommunication traffic","agent mobility;distributed collection;distributed monitoring;distributed processing;management information retrieval;mobile agents;network traffic;setup costs;system performance","","3","","23","","","2002","","IEEE","IEEE Conference Publications"
"Visual support for text information retrieval based on matrix's singular value decomposition","J. Hou; Y. Zhang; J. Cao; W. Lai","Dept. of Math. & Comput., Univ. of Southern Queensland, Toowoomba, Qld., Australia","Proceedings of the First International Conference on Web Information Systems Engineering","20020806","2000","1","","344","351 vol.1","The paper presents a prototype visualization system for text information retrieval and its technical details on algorithm design. The system supports the user in constructing an initial query type and further refining the query by visual interaction. Visualization of text information retrieval is an attractive research area in information retrieval. There are many mathematical algorithms used for information retrieval. The authors investigate an approach to construct visual representations based on singular value decomposition (SVD) of matrices and implement visual interfaces using Java. Experimental results show the feasibility of the proposed approach. The ideas in this approach can also be helpful in other visualization environments","","POD:0-7695-0577-5","10.1109/WISE.2000.882411","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=882411","","Computer graphics;Data visualization;Information management;Information retrieval;Java;Mathematics;Matrix decomposition;Prototypes;Singular value decomposition;Visual databases","Java;data visualisation;graphical user interfaces;information retrieval;singular value decomposition;text analysis","Java;algorithm design;initial query type;mathematical algorithms;matrices;prototype visualization system;singular value decomposition;text information retrieval;visual interaction;visual interfaces;visual representations;visual support;visualization environments","","3","","13","","","2000","19 Jun 2000-21 Jun 2000","IEEE","IEEE Conference Publications"
"US information retrieval system evolution and evaluation (1945-1975)","J. M. Griffiths; D. W. King","Pittsburgh Univ., PA, USA","IEEE Annals of the History of Computing","20021107","2002","24","3","35","55","Information retrieval has evolved through four phases: manual and mechanical devices; off line computing; online computing and vendor access; and distributed, networked, and mass computing. The article primarily addresses the first three phases. We examine IR systems in terms of four basic functions within a broader communications system context: analysis of document information content including description of document elements (such as author, title, volume, and so on), abstracting, indexing, and other processes; identification and location of sources of documents through bibliographic browsing and searching; evaluation and assessment of bibliographic search output such as screening of bibliographic descriptions; and provision of physical access to document information content through various media such as print on paper, microform, and screen displays.","1058-6180;10586180","","10.1109/MAHC.2002.1024761","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1024761","","Boolean functions;Computer networks;Databases;Distributed computing;Encoding;Information retrieval;Optical computing;Optical devices;Sorting;Technological innovation","information analysis;information retrieval systems","US information retrieval system;bibliographic browsing;bibliographic descriptions;bibliographic searching;distributed computing;document elements;document information content;manual devices;mass computing;mechanical devices;networked computing;offline computing;online computing;physical access;vendor access","","5","2","116","","","July-Sept. 2002","","IEEE","IEEE Journals & Magazines"
"An integration of data mining and data warehousing for hierarchical multimedia information retrieval","J. You; T. Dillon; J. Liu","Dept. of Comput., Hong Kong Polytech. Univ., China","Proceedings of 2001 International Symposium on Intelligent Multimedia, Video and Speech Processing. ISIMP 2001 (IEEE Cat. No.01EX489)","20020807","2001","","","373","376","The paper presents a new approach to multimedia information retrieval with data warehousing techniques. To tackle the key issues such as multimedia data representation, storage, integration, indexing, similarity measures, searching methods and query processing, the proposed algorithms allow one: 1) to extend the concepts of conventional data warehouse and multimedia database to multimedia data warehouse for effective data representation and storage; 2) to develop a multimedia starflake schema to integrate multiple data streams for hierarchical data representation and indexing; 3) to introduce a dynamic similarity measurement scheme based on statistical feature selection criteria; 4) to apply data aggregation techniques for decision support to speed up query processing and searching. We conclude that the proposed approach can be applied to general multimedia systems with effective data storage, retrieval and integration","","POD:962-85766-2-3","10.1109/ISIMP.2001.925411","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=925411","","Data mining;Data warehouses;Indexing;Information retrieval;Multimedia databases;Multimedia systems;Query processing;Streaming media;Velocity measurement;Warehousing","data mining;data structures;data warehouses;database indexing;multimedia databases;query processing","data aggregation techniques;data mining;data representation;data storage;data warehousing;decision support;dynamic similarity measurement scheme;hierarchical data indexing;hierarchical data representation;hierarchical multimedia information retrieval;indexing;multimedia starflake scheme;multiple data stream integration;query processing;searching methods;similarity measures;statistical feature selection criteria","","1","","14","","","2001","02 May 2001-04 May 2001","IEEE","IEEE Conference Publications"
"Generative user models for adaptive information retrieval","Y. Motomura; K. Yoshida; K. Fujimoto","Electrotech. Lab., Ibaraki, Japan","Systems, Man, and Cybernetics, 2000 IEEE International Conference on","20020806","2000","1","","665","670 vol.1","For information retrieval (IR) tasks, user models are used to estimate user's true intention and demand. Unfortunately, most user models are constructed in a specialized form that is not applied to other systems or domains. This specialization makes it difficult to share user models as common resources for developing information retrieval systems and for researching cognitive characteristics in various users. In order to solve this problem, we need a general user modeling method. A user model based on a probabilistic framework is proposed. We call this model a generative user model. The generative user model represents user's mental depth by latent (hidden) variables. It also has visible variables that mean word set and qualifier of each word as a subjective probability distribution. The model can handle uncertainty of the user's subjectivity by a probabilistic framework. Recent statistical studies for such latent models give a learning algorithm. Our generative user model can be constructed from a dataset taken by information retrieval tasks. As an example, we also introduce two different kinds of information retrieval systems, ART MUSEUM (Multimedia Database with Sense of Color and Construction upon the Matter of ART) and DSIU (Decision Support for Internet Users). The generative user model is applied to these systems. The properties of the model and interactive learning mechanism are shown","1062-922X;1062922X","POD:0-7803-6583-6","10.1109/ICSMC.2000.885071","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=885071","","Communications technology;Information retrieval;Internet;Learning systems;Mechanical factors;Multimedia databases;Power cables;Probability distribution;Subspace constraints;Uncertainty","information retrieval;information retrieval systems;learning (artificial intelligence);multimedia databases;probability;user modelling","ART MUSEUM;DSIU;Internet;adaptive information retrieval;cognitive characteristics;decision support system;generative user models;information retrieval systems;latent models;learning algorithm;mental depth;multimedia database;probabilistic framework;user intention;user modeling method","","5","3","9","","","2000","08 Oct 2000-11 Oct 2000","IEEE","IEEE Conference Publications"
"Indexing for linear model-based information retrieval","Yuan-Chi Chang; Chung-Sheng Li","IBM Thomas J. Watson Res. Center, Yorktown Heights, NY, USA","2000 IEEE International Conference on Multimedia and Expo. ICME2000. Proceedings. Latest Advances in the Fast Changing World of Multimedia (Cat. No.00TH8532)","20020806","2000","1","","359","362 vol.1","This paper describes the Onion technique, a special indexing structure for linear optimization queries. Linear optimization queries ask for top-N records subject to the maximisation or minimization of a linearly weighted sum of record attribute values. Such a query appears in many applications employing linear models and is an effective way of summarising representative cases, such as the top-50 ranked colleges. Onion indexing is based on a geometric property of a convex hull, which guarantees that the optimal value can always be found at one or more of its vertices. Onion indexing makes use of this property to construct convex hulls in layers with outer layers enclosing inner layers geometrically. A data record is indexed by its layer number or equivalently its depth in the layered convex hull. Queries with linear weightings issued at run time are evaluated from the outmost layer inwards. We show experimentally that Onion indexing achieves orders of magnitude speedup against sequential linear scan when N is small compared to the cardinality of the set. The Onion technique also enables progressive retrieval, which processes and returns ranked results in a progressive manner. Furthermore, the proposed indexing can be extended into a hierarchical organization of data to accommodate both global and local queries","","POD:0-7803-6536-4","10.1109/ICME.2000.869615","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=869615","","Cities and towns;Databases;Diseases;Educational institutions;Indexing;Information retrieval;Nearest neighbor searches;Neural networks;Q factor;Vectors","indexing;information retrieval;optimisation","Onion indexing;convex hull;data record;geometric property;global queries;linear model-based information retrieval;linear optimization queries;linear weightings;linearly weighted record attribute value sum;local queries;maximisation;minimization;progressive retrieval;sequential linear scan;top-N records;vertices","","0","1","13","","","2000","30 Jul 2000-02 Aug 2000","IEEE","IEEE Conference Publications"
