"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=1185931,1186267,1186195,1185859,1185975,1187309,1186301,1186095,1187134,1186341,1186066,1187364,1183910,1184036,1183930,1184048,1183922,1184236,1184034,1185211,1183915,1183881,1184044,1184000,1183895,1184024,1183995,1184043,1181101,1179945,1179972,1183020,1181345,1181223,1183378,1181343,1180996,1181293,1182888,1182301,1182100,1183095,1180021,1181211,1181161,1181100,1181995,1179950,1182203,1183043,1181775,1183446,1183439,1179992,1181130,1181305,1183042,1180930,1183630,1181230,1183515,1180796,1181651,1181667,1180823,1181457,1181593,1181655,1181642,1181645,1180638,1180863,1180846,1181611,1181657,1181660,1181618,1180848,1181661,1180875,1180876,1175360,1174529,1174538,1174521,1179375,1176772,1176813,1175387,1175407,1174480,1176780,1176886,1177870,1174400,1137343,1176949,1177867,1175336,1174560",2017/05/04 21:58:10
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"An intelligent streaming media video service system","Chao Huang; Jintao Li; Hongzhou Shi","Inst. of Comput. Technol., Acad. Sinica, Beijing, China","TENCON '02. Proceedings. 2002 IEEE Region 10 Conference on Computers, Communications, Control and Power Engineering","20030228","2002","1","","5","10 vol.1","With the development of multimedia and network technologies, network video services have become more and more important. The intelligent streaming media services system based on the combination between streaming media and MPEG technologies, which provides an uniform intelligent integration settlement scheme of network video application services including content producing, content description, content management, resource retrieval, content proclamation, copyright prevention has been discussed in this paper. This paper has given a brief description of the implementation of the key technologies, such as structure design of the system, scalable encoding, self-adaptive streaming transmission, intelligent video retrieval and video watermarking.","","POD:0-7803-7490-8","10.1109/TENCON.2002.1180930","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1180930","","Content based retrieval;Educational technology;Encoding;IP networks;Information retrieval;MPEG 4 Standard;Network servers;Paper technology;Streaming media;Web and internet services","content management;image retrieval;multimedia communication;multimedia computing;video coding;watermarking","MPEG;content description;content management;content proclamation;content production;copyright prevention;intelligent integration settlement scheme;intelligent streaming media video service system;intelligent video retrieval;multimedia;network video services;resource retrieval;scalable encoding;self-adaptive streaming. transmission;video watermarking","","0","","12","","","28-31 Oct. 2002","","IEEE","IEEE Conference Publications"
"Scalability and reliability in a distributed search engine","N. Sato; M. Udagawa; M. Uehara; Y. Sakai; H. Mori","Dept. of Inf. & Comput. Sci., Toyo Univ., Saitama, Japan","Ninth International Conference on Parallel and Distributed Systems, 2002. Proceedings.","20030228","2002","","","57","62","We have developed a distributed search engine, called cooperative search engine (CSE), in order to retrieve fresh information. In CSE, a local search engine located in each Web server makes an index of local pages. A meta search server integrates these local search engines in order to realize a global search engine. In such a way, the communication delay occurs at retrieval time. So, it is thought to be difficult to search quickly. However we have developed several speedup techniques in order to realize real time retrieval. In addition, the meta server is a single point of failure in CSE. So, we propose redundancy of meta search servers in order to increase availability of CSE. In this paper we describe scalability and reliability of CSE and their evaluations.","1521-9097;15219097","POD:0-7695-1760-9","10.1109/ICPADS.2002.1183378","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1183378","","Delay effects;Distributed computing;Information retrieval;Metasearch;Network servers;Redundancy;Scalability;Search engines;Web pages;Web server","Internet;file servers;information retrieval;reliability;search engines","Web server;communication delay;cooperative search engine;distributed search engine;local page indexing;local search engine;meta search server;real time retrieval;redundancy;reliability;scalability;speedup techniques","","1","","12","","","17-20 Dec. 2002","","IEEE","IEEE Conference Publications"
"Towards a decentralized search engine for P2P-network communities","H. Unger; M. Wulff","Fachbereich Informatik, Rostock Univ., Germany","Eleventh Euromicro Conference on Parallel, Distributed and Network-Based Processing, 2003. Proceedings.","20030228","2003","","","492","499","The paper considers the data search problem in distributed P2P networks. Since no central search engines are available, other effective methods must be developed to avoid a complete search of all nodes each time. We investigate mechanisms and introduce the main structure and functionality of such a decentralized cooperative search engine. It is working on the basis of so called ants. This search engine reduces the search time for information, which are needed by more than one node in a peer-to-peer network community. Therefore, the ants are able to switch in a special manner between different behavior strategies to search, concentrate and return the respective information. The various strategies are derived from ant colonies and were simulated in a small world community environment.","1066-6192;10666192","POD:0-7695-1875-3","10.1109/EMPDP.2003.1183630","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1183630","","Access protocols;Collaborative work;Information management;Information retrieval;Internet;Network servers;Peer to peer computing;Search engines;Search problems;Switches","Internet;groupware;search engines","P2P-network communities;ant colonies;ants;data search problem;decentralized search engine;peer-to-peer network community","","0","","17","","","5-7 Feb. 2003","","IEEE","IEEE Conference Publications"
"Discriminative training of natural language call routers","H. K. J. Kuo; Chin-Hui Lee","IBM T. J. Watson Res. Center, Yorktown Heights, NY, USA","IEEE Transactions on Speech and Audio Processing","20030219","2003","11","1","24","35","This paper shows how discriminative training can significantly improve classifiers used in natural language processing, using as an example the task of natural language call routing, where callers are transferred to desired departments based on natural spoken responses to an open-ended ""How may I direct your call?"" prompt. With vector-based natural language call routing, callers are transferred using a routing matrix trained on statistics of occurrence of words and word sequences in a training corpus. By re-training the routing matrix parameters using a minimum classification error criterion, a relative error rate reduction of 10-30% was achieved on a banking task. Increased robustness was demonstrated in that with 10% rejection, the error rate was reduced by 40%. Discriminative training also improves portability; we were able to train call routers with the highest known performance using as input only text transcription of routed calls, without any human intervention or knowledge about what terms are important or irrelevant for the routing task. This strategy was validated with both the banking task and a more difficult task involving calls to operators in the UK. The proposed formulation is applicable to algorithms addressing a broad range of speech understanding, information retrieval, and topic identification problems.","1063-6676;10636676","","10.1109/TSA.2002.807352","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1179375","","Banking;Error analysis;Humans;Information retrieval;Natural language processing;Natural languages;Robustness;Routing;Speech;Statistics","information retrieval;natural languages;signal classification;speech processing;telecommunication network routing","UK;banking;discriminative training;information retrieval;minimum classification error criterion;natural language processing;natural spoken responses;portability;relative error rate reduction;routing matrix parameters;speech understanding;text transcription;topic identification;training corpus;vector-based natural language call routing;word sequences;words occurrence statistics","","19","8","25","","","Jan 2003","","IEEE","IEEE Journals & Magazines"
"Log-in authentication based on locating centers of a triangle","Shiuh-Jeng Wang; P. S. Chen; Ya-Chi Lin","Dept. of Inf. Manage., Central Police Univ., Taoyuan, Taiwan","TENCON '02. Proceedings. 2002 IEEE Region 10 Conference on Computers, Communications, Control and Power Engineering","20030228","2002","1","","125","128 vol.1","In this paper a mechanism is proposed to realize log-in authentication with a stored table of user registrations in a remote network system. The stored table, called the generating key table, exists in a remote server, whose work is to validate whether the requesting user is legitimate or not. Although there have been many papers addressing the issue of log-in authentication with table-store scheme, until now, there was not a rule to point out the principle of devising a log-in authentication scheme. In this paper, we define a primitive function to sketch the principle. Then an example based on locating the centers on a triangle is illustrated to fulfill our idea. In our scheme, the stored keys are generated in geometric ways, and are used for user authentication later. In such a way, attacks based on penetrating the stored table are prevented. Without loss of generality, the password can be chosen freely by the registering user, the dynamic operations for a user's insertion, deletion and password change are conducted, and the verification process can be carried out efficiently.","","POD:0-7803-7490-8","10.1109/TENCON.2002.1181230","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1181230","","Authentication;Computer networks;Data security;Electronic mail;Information management;Information resources;Information retrieval;Information security;Network servers;Protection","authorisation;computer operating procedures","generating key table;log-in authentication;remote network system;remote server;security analysis;stored table;triangle center location;user authentication;user registrations;verification process","","2","","12","","","28-31 Oct. 2002","","IEEE","IEEE Conference Publications"
"Adapting information extraction knowledge for unseen Web sites","Tak-Lam Wong; Wai Lam","Dept. of Syst. Eng. & Eng. Manage., Chinese Univ. of Hong Kong, China","2002 IEEE International Conference on Data Mining, 2002. Proceedings.","20030310","2002","","","506","513","We propose a wrapper adaptation framework which aims at adapting a learned wrapper to an unseen Web site. It significantly reduces human effort in constructing wrappers. Our framework makes use of extraction rules previously discovered from a particular site to seek potential training example candidates for an unseen site. Rule generalization and text categorization are employed for finding suitable example candidates. Another feature of our approach is that it makes use of the previously discovered lexicon to classify good training examples automatically for the new site. We conducted extensive experiments to evaluate the quality of the extraction performance and the adaptability of our approach.","","POD:0-7695-1754-4","10.1109/ICDM.2002.1183995","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1183995","","Automation;Data mining;Humans;Information retrieval;Keyword search;Natural languages;Research and development management;Systems engineering and theory;Text categorization;Web pages","Web sites;data mining;learning (artificial intelligence)","extraction rules;information extraction knowledge;lexicon;rule generalization;text categorization;unseen Web site;wrapper adaptation framework","","5","1","18","","","2002","","IEEE","IEEE Conference Publications"
"Study of relative effectiveness of features in content-based image retrieval","S. R. Subramanya; Jui-Che Teng; Yongjian Fu","Dept. of Comput. Sci., Missouri Univ., Rolla, MO, USA","First International Symposium on Cyber Worlds, 2002. Proceedings.","20030225","2002","","","168","175","Content-based retrieval in image databases requires appropriate features of images to be derived and used in the indexing and searching process. Fast and accurate retrieval is crucial from a user point of view. The kinds of features used, their organization in suitable data structures, and the similarity search scheme, directly affect the speed and quality of content-based retrieval. In this paper, we evaluate the relative significance of three different image features - geometry, moments, and Fourier descriptors in the context of content-based retrieval, and present experimental results. The evaluation metrics are retrieval quality and search time. These could be used to tune the search process which speeds up retrieval without significantly affecting retrieval quality.","","POD:0-7695-1862-1","10.1109/CW.2002.1180876","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1180876","","Computer science;Content based retrieval;Data structures;Explosives;Geographic Information Systems;Geometry;Image databases;Image retrieval;Indexing;Information retrieval","content-based retrieval;database indexing;feature extraction;image retrieval;spatial data structures;visual databases","Fourier descriptors;content-based image retrieval;data structures;geometry;image databases;image features;indexing;moments;retrieval quality;search time;searching;similarity search scheme","","1","","16","","","2002","","IEEE","IEEE Conference Publications"
"Finding terminology translations from hyperlinks on the Internet","Shuang-Qing Yuan; Fang Li; Huan-Ye Sheng","Dept. of Comput. Sci., Shanghai Jiao Tong Univ., China","Proceedings. International Conference on Machine Learning and Cybernetics","20030219","2002","1","","533","535 vol.1","In this paper, we describe a novel method to find terminology translations from hyperlinks between bilingual homepages on the Internet. The recognition of terminology and its translation is according to the similarities of their hyperlinks. A hyperlink can be regarded as a vector. The similarity of two vectors is calculated based on the Dice coefficient. Experimental results show that the method is reasonable and useful, and can be applied to any language pairs and domains for multilingual information retrieval and extraction.","","POD:0-7803-7508-4","10.1109/ICMLC.2002.1176813","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1176813","","Computer science;Data mining;Electronic mail;Information retrieval;Internet;Libraries;Natural languages;Terminology;Web mining;Web pages","Internet;Web sites;data mining;language translation;natural languages;nomenclature","Dice coefficient;Internet;Web mining;bilingual homepages;bilingual terminology extraction;hyperlinks;language pairs;multilingual information retrieval;terminology recognition;terminology translations;unparallel corpus extraction;vector similarity","","2","","7","","","2002","","IEEE","IEEE Conference Publications"
"Content-based video retrieval using audio and visual clues","Cheng Wengang; Xu De","Dept. of Comput. Sci. & Technol., Northern Jiaotong Uni'%, Beijing, China","TENCON '02. Proceedings. 2002 IEEE Region 10 Conference on Computers, Communications, Control and Power Engineering","20030228","2002","1","","586","589 vol.1","Content-based retrieval becomes a proper solution to handling the video database. In fact, the word video refers to both the image frames and the audio waveform contained in a video. However, there are only few approaches use the audio information. When either audio or visual information alone is not sufficient, combining audio and visual clues may resolve the ambiguities in individual modalities and thereby help to obtain more accurate answers. In this paper, we present a novel idea of integrating the audio features with visual features for video segmentation and retrieval.","","POD:0-7803-7490-8","10.1109/TENCON.2002.1181343","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1181343","","Computer science;Content based retrieval;Data mining;Digital TV;Histograms;Image databases;Image segmentation;Information retrieval;Layout;Visual databases","audio databases;content-based retrieval;feature extraction;image retrieval;image segmentation;video databases","audio clues;audio features;content-based video retrieval;video database;video segmentation;visual clues;visual features","","0","","13","","","28-31 Oct. 2002","","IEEE","IEEE Conference Publications"
"Mining surveillance video for independent motion detection","Zhongfei Zhang","Dept. of Comput. Sci., State Univ. of New York, Binghamton, NY, USA","2002 IEEE International Conference on Data Mining, 2002. Proceedings.","20030310","2002","","","741","744","This paper addresses the special applications of data mining techniques in homeland defense. The problem targeted, which is frequently encountered in military/intelligence surveillance, is to mine a massive surveillance video database automatically collected to retrieve the shots containing independently moving targets. A novel solution to this problem is presented in this paper, which offers a completely qualitative approach to solving for the automatic independent motion detection problem directly from the compressed surveillance video in a faster than real-time mining performance. This approach is based on the linear system consistency analysis, and consequently is called QLS. Since the QLS approach only focuses on what exactly is necessary to compute a solution, it saves the computation to a minimum and achieves the efficacy to the maximum. Evaluations from real data show that QLS delivers effective mining performance at the achieved efficiency.","","POD:0-7695-1754-4","10.1109/ICDM.2002.1184043","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1184043","","Cameras;Data mining;Databases;Gunshot detection systems;Information retrieval;Layout;Motion detection;Surveillance;Video compression;Video sequences","data mining;image motion analysis","automatic independent motion detection;compressed surveillance video;data mining;homeland defense;independent motion detection;linear system consistency analysis;real-time mining performance;surveillance video mining","","3","","10","","","2002","","IEEE","IEEE Conference Publications"
"Verifiable secret redistribution for archive systems","T. M. Wong; Chenxi Wang; J. M. Wing","Carnegie Mellon Univ., Pittsburgh, PA, USA","First International IEEE Security in Storage Workshop, 2002. Proceedings.","20030228","2002","","","94","105","We present a new verifiable secret redistribution protocol for threshold sharing schemes that forms a key component of a proposed archival storage system. Our protocol supports redistribution from (m,n) to (m',n') threshold sharing schemes without requiring reconstruction of the original data. The design is motivated by archive systems for which the added security of threshold sharing of data must be accompanied by the flexibility of dynamic shareholder changes. Our protocol enables the dynamic addition or removal of shareholders, and also guards against mobile adversaries. We observe that existing protocols either cannot be extended readily to allow redistribution between different access structures, or have vulnerabilities that allow faulty old shareholders to distribute invalid shares to new shareholders. Our primary contribution is that in our protocol, new shareholders can verify the validity of their shares after redistribution between different access structures.","","POD:0-7695-1888-5","10.1109/SISW.2002.1183515","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1183515","","Access protocols;Computer crime;Cryptography;Data security;Delay;Fault tolerance;Fault tolerant systems;File servers;Government;Information retrieval","cryptography;transport protocols","archival storage system;dynamic shareholder changes;invalid shares;mobile adversaries;threshold sharing schemes;verifiable secret redistribution protocol","","10","4","46","","","11 Dec. 2002","","IEEE","IEEE Conference Publications"
"Genetic algorithm based dynamic parameter learning for text retrieval","Chuan Lin; Shao-Ping Ma; Min Zhang; Yi-Jiang Jin","CST Dept., Tsinghua Univ., Beijing, China","Proceedings. International Conference on Machine Learning and Cybernetics","20030219","2002","2","","1024","1027 vol.2","In information retrieval (IR) systems, such as Okapi, there are always a variety of parameters to be set manually which are data-dependent and most sensitive to retrieval performance. Therefore, it will be ideal to deploy an automatic parameter learning mechanism. In this paper, we propose such a method based on the genetic algorithm. We apply our approach to the Okapi system. Experimental results on TREC2001 testing data indicate that our algorithm is effective to adjust system parameters and improve the retrieval performance significantly.","","POD:0-7803-7508-4","10.1109/ICMLC.2002.1174538","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1174538","","Biological cells;Evolutionary computation;Feedback;Genetic algorithms;Information retrieval;Learning systems;Machine learning;Space technology;System testing;Training data","genetic algorithms;information retrieval;learning (artificial intelligence)","Okapi system;TREC2001 testing data;fitness function;genetic algorithm;information retrieval;machine learning;parameter learning","","0","","8","","","2002","","IEEE","IEEE Conference Publications"
"Color image indexing using BTC","Guoping Qiu","Sch. of Comput. Sci., Univ. of Nottingham, UK","IEEE Transactions on Image Processing","20030320","2003","12","1","93","101","This paper presents a new application of a well-studied image coding technique, namely block truncation coding (BTC). It is shown that BTC can not only be used for compressing color images, it can also be conveniently used for content-based image retrieval from image databases. From the BTC compressed stream (without performing decoding), we derive two image content description features, one termed the block color co-occurrence matrix (BCCM) and the other block pattern histogram (BPH). We use BCCM and BPH to compute the similarity measures of images for content-based image retrieval applications. Experimental results are presented which demonstrate that BCCM and BPH are comparable to similar state of the art techniques.","1057-7149;10577149","","10.1109/TIP.2002.807356","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1187364","","Color;Content based retrieval;Decoding;Histograms;Image coding;Image databases;Image retrieval;Indexing;Information retrieval;Streaming media","content-based retrieval;data compression;image coding;image colour analysis;image retrieval;matrix algebra;visual databases","block color co-occurrence matrix;block pattern histogram;block truncation coding;color image compression;color image indexing;content-based image retrieval;image coding;image content description features;image databases;image similarity measures","","54","1","23","","","Jan 2003","","IEEE","IEEE Journals & Magazines"
"Proceedings 2003 Symposium on Applications and the Internet","","","2003 Symposium on Applications and the Internet, 2003. Proceedings.","20030228","2003","","","","","The following topics are dealt with: mobile Internet; collaboration technology; Internet computing models; Internet operation and performance; Internet applications; Web caching; Internet security; peer-to-peer models; network measurements; network and protocol architecture; performance evaluation; information retrieval and fusion; e-services; and Internet agents.","","POD:0-7695-1872-9","10.1109/SAINT.2003.1183020","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1183020","","Cache memories;Collaborative work;Data security;Information retrieval;Internet;Protocols","Internet;cache storage;groupware;information retrieval;mobile agents;performance evaluation;protocols;security of data;telecommunication security","Internet agents;Internet computing models;Internet operation;Internet performance;Internet security;Web caching;collaboration technology;e-services;information fusion;information retrieval;mobile Internet;network architecture;network measurements;peer-to-peer models;performance evaluation;protocol architecture","","0","","","","","27-31 Jan. 2003","","IEEE","IEEE Conference Publications"
"Learning translation models from the Web","Jian-Yun Nie; Jiang Chen","Dept. d'Inf. et de Recherche Oper., Montreal Univ., Que., Canada","Proceedings. International Conference on Machine Learning and Cybernetics","20030219","2002","4","","1999","2004 vol.4","Query translation is-the key problem in cross-language information retrieval. It can be made by exploiting a large set of parallel texts. We describe a mining system that automatically discovers parallel Web pages on the Web. This system exploits the existing search engines, and the common characteristics in the organization of Web pages. Several large text corpora have been constructed using this system. Our experiments show that query translation using the obtained corpora can be as good as those by high-quality machine translation systems. This study shows the feasibility of building automatically a query translation system for all the active languages on the Web.","","POD:0-7803-7508-4","10.1109/ICMLC.2002.1175387","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1175387","","Buildings;Costs;Cybernetics;Dictionaries;Information retrieval;Machine learning;Natural languages;Search engines;Web pages","Web sites;data mining;dynamic programming;language translation;learning (artificial intelligence);probability;query processing;search engines","cross-language information retrieval;mining system;parallel Web pages;parallel texts;query translation;search engines;translation models","","0","1","14","","","4-5 Nov. 2002","","IEEE","IEEE Conference Publications"
